time, theta_0, theta_1, theta_2, theta_3, theta_4, theta_5, theta_6, theta_7, theta_8, theta_9, theta_10, theta_11, theta_12, theta_13, theta_14, theta_15, theta_16, theta_17, theta_18, theta_19, theta_20, theta_21, theta_22, theta_23, theta_24, theta_25, theta_26, theta_27, theta_28, theta_29, theta_30, theta_31, theta_32, theta_33, theta_34, theta_35, theta_36, theta_37, theta_38, theta_39, theta_40, theta_41, theta_42, theta_43, theta_44, theta_45, theta_46, theta_47, theta_48, theta_49, theta_50, theta_51, theta_52, theta_53, theta_54, theta_55, theta_56, theta_57, theta_58, theta_59, theta_60, theta_61, theta_62, theta_63, theta_64, theta_65, theta_66, theta_67, theta_68, theta_69, theta_70, theta_71, theta_72, theta_73, theta_74, theta_75, theta_76, theta_77, theta_78, theta_79, theta_80, theta_81, theta_82, theta_83, theta_84, theta_85, theta_86, theta_87, theta_88, theta_89, theta_90, theta_91, theta_92, theta_93, theta_94, theta_95, theta_96, theta_97, theta_98, theta_99, OrderPara_drawX, OrderPara_drawY
13.810000, 346.314186, 352.339243, 351.746221, 349.359588, 352.176261, 349.569079, 349.280702, 346.386468, 346.734556, 352.237134, 352.535253, 349.113355, 346.571857, 352.469824, 352.576995, 349.328157, 349.089380, 352.462623, 352.525952, 349.482175, 352.373683, 352.505150, 352.549078, 349.202871, 352.387052, 346.343184, 349.307768, 349.248156, 350.369128, 349.605099, 352.538991, 349.357614, 349.379683, 349.320286, 349.422041, 352.377980, 352.457749, 352.315510, 352.589693, 352.504651, 352.168741, 346.432418, 352.521754, 349.364911, 352.554421, 348.882618, 352.354691, 346.854783, 349.652359, 352.474213, 352.451798, 349.521226, 351.804931, 352.405347, 349.246596, 352.039740, 349.488532, 349.622920, 352.439742, 352.399441, 349.324184, 349.522640, 352.434663, 352.338418, 349.516575, 349.327382, 352.421460, 349.056992, 348.972678, 349.271722, 346.702444, 346.361666, 346.387430, 349.343816, 349.332103, 346.347402, 349.375700, 351.141103, 349.299136, 349.274764, 352.310966, 346.413720, 352.393617, 347.703189, 349.253923, 349.528136, 349.440169, 349.256805, 352.522947, 349.558614, 348.308672, 349.314106, 349.318505, 349.482732, 349.194887, 352.363525, 348.999951, 349.260273, 349.064634, 349.571592, 0.003844, 0.003173

13.820000, 346.565000, 352.591137, 351.999642, 349.610809, 352.428777, 349.819429, 349.532263, 346.636992, 346.984013, 352.489429, 352.786326, 349.365611, 346.821727, 352.721173, 352.827893, 349.579513, 349.341729, 352.714002, 352.777064, 349.732874, 352.625435, 352.756349, 352.800092, 349.454763, 352.638749, 346.593880, 349.559213, 349.499857, 350.618530, 349.855312, 352.790048, 349.608843, 349.630817, 349.571677, 349.672993, 352.629714, 352.709148, 352.567500, 352.840538, 352.755853, 352.421283, 346.682766, 352.772883, 349.616109, 352.805413, 349.135652, 352.606521, 347.104060, 349.902402, 352.725543, 352.703223, 349.771766, 352.058311, 352.656968, 349.498303, 352.292682, 349.739205, 349.873067, 352.691218, 352.651086, 349.575558, 349.773174, 352.686160, 352.590315, 349.767133, 349.578742, 352.673012, 349.309463, 349.225443, 349.523322, 346.951968, 346.612287, 346.637950, 349.595105, 349.583443, 346.598081, 349.626851, 351.393358, 349.550618, 349.526351, 352.562974, 346.664139, 352.645286, 347.954309, 349.505600, 349.778648, 349.691045, 349.508469, 352.774071, 349.809005, 348.561948, 349.565523, 349.569904, 349.733429, 349.446813, 352.615319, 349.252624, 349.511922, 349.317076, 349.821932, 0.002949, 0.004042

13.830000, 346.815816, 352.843028, 352.253064, 349.862030, 352.681289, 350.069782, 349.783824, 346.887518, 347.233472, 352.741721, 353.037399, 349.617864, 347.071600, 352.972521, 353.078793, 349.830870, 349.594075, 352.965380, 353.028176, 349.983575, 352.877185, 353.007548, 353.051107, 349.706654, 352.890444, 346.844578, 349.810657, 349.751557, 350.867926, 350.105529, 353.041105, 349.860073, 349.881951, 349.823067, 349.923947, 352.881447, 352.960547, 352.819487, 353.091386, 353.007054, 352.673821, 346.933116, 353.024013, 349.867307, 353.056406, 349.388682, 352.858350, 347.353338, 350.152448, 352.976873, 352.954647, 350.022307, 352.311691, 352.908587, 349.750010, 352.545621, 349.989879, 350.123218, 352.942693, 352.902729, 349.826931, 350.023710, 352.937656, 352.842210, 350.017694, 349.830102, 352.924564, 349.561931, 349.478203, 349.774921, 347.201494, 346.862912, 346.888473, 349.846393, 349.834782, 346.848762, 349.878003, 351.645618, 349.802099, 349.777937, 352.814979, 346.914560, 352.896954, 348.205428, 349.757275, 350.029162, 349.941921, 349.760132, 353.025196, 350.059399, 348.815230, 349.816940, 349.821302, 349.984127, 349.698737, 352.867112, 349.505294, 349.763570, 349.569515, 350.072275, 0.001862, 0.004665

13.840000, 347.066633, 353.094918, 352.506487, 350.113251, 352.933798, 350.320138, 350.035384, 347.138047, 347.482934, 352.994009, 353.288473, 349.870114, 347.321476, 353.223869, 353.329694, 350.082226, 349.846418, 353.216759, 353.279289, 350.234278, 353.128934, 353.258748, 353.302124, 349.958542, 353.142138, 347.095278, 350.062101, 350.003255, 351.117317, 350.355748, 353.292163, 350.111302, 350.133086, 350.074457, 350.174901, 353.133178, 353.211946, 353.071472, 353.342234, 353.258256, 352.926356, 347.183470, 353.275143, 350.118505, 353.307401, 349.641709, 353.110176, 347.602616, 350.402497, 353.228202, 353.206070, 350.272851, 352.565070, 353.160204, 350.001715, 352.798556, 350.240556, 350.373373, 353.194167, 353.154372, 350.078305, 350.274248, 353.189152, 353.094103, 350.268256, 350.081461, 353.176115, 349.814394, 349.730961, 350.026519, 347.451024, 347.113538, 347.138998, 350.097682, 350.086121, 347.099445, 350.129155, 351.897881, 350.053580, 350.029522, 353.066982, 347.164984, 353.148621, 348.456546, 350.008949, 350.279678, 350.192799, 350.011793, 353.276321, 350.309795, 349.068517, 350.068357, 350.072699, 350.234828, 349.950658, 353.118902, 349.757960, 350.015217, 349.821951, 350.322621, 0.000650, 0.005000

13.850000, 347.317452, 353.346806, 352.759909, 350.364472, 353.186303, 350.570497, 350.286942, 347.388578, 347.732398, 353.246295, 353.539548, 350.122361, 347.571356, 353.475217, 353.580596, 350.333582, 350.098757, 353.468137, 353.530402, 350.484983, 353.380681, 353.509948, 353.553141, 350.210428, 353.393830, 347.345980, 350.313544, 350.254952, 351.366702, 350.605971, 353.543223, 350.362532, 350.384221, 350.325846, 350.425857, 353.384908, 353.463344, 353.323455, 353.593085, 353.509458, 353.178887, 347.433826, 353.526274, 350.369704, 353.558396, 349.894733, 353.362001, 347.851895, 350.652550, 353.479532, 353.457494, 350.523398, 352.818449, 353.411821, 350.253418, 353.051488, 350.491235, 350.623530, 353.445641, 353.406013, 350.329678, 350.524789, 353.440647, 353.345993, 350.518822, 350.332820, 353.427665, 350.066855, 349.983714, 350.278116, 347.700555, 347.364167, 347.389526, 350.348971, 350.337460, 347.350131, 350.380307, 352.150149, 350.305060, 350.281106, 353.318983, 347.415411, 353.400286, 348.707664, 350.260621, 350.530197, 350.443678, 350.263454, 353.527447, 350.560194, 349.321809, 350.319773, 350.324096, 350.485531, 350.202577, 353.370691, 350.010623, 350.266862, 350.074383, 350.572970, -0.000612, 0.005024

13.860000, 347.568273, 353.598691, 353.013333, 350.615694, 353.438805, 350.820858, 350.538500, 347.639112, 347.981864, 353.498577, 353.790623, 350.374605, 347.821239, 353.726565, 353.831499, 350.584937, 350.351093, 353.719514, 353.781516, 350.735690, 353.632427, 353.761149, 353.804160, 350.462313, 353.645521, 347.596684, 350.564986, 350.506647, 351.616082, 350.856197, 353.794283, 350.613762, 350.635357, 350.577236, 350.676813, 353.636636, 353.714743, 353.575435, 353.843937, 353.760661, 353.431415, 347.684186, 353.777406, 350.620902, 353.809392, 350.147753, 353.613825, 348.101175, 350.902606, 353.730861, 353.708917, 350.773947, 353.071827, 353.663437, 350.505120, 353.304417, 350.741916, 350.873691, 353.697114, 353.657653, 350.581050, 350.775332, 353.692141, 353.597882, 350.769389, 350.584179, 353.679214, 350.319312, 350.236464, 350.529712, 347.950090, 347.614797, 347.640056, 350.600260, 350.588799, 347.600818, 350.631460, 352.402421, 350.556539, 350.532689, 353.570981, 347.665840, 353.651950, 348.958781, 350.512292, 350.780718, 350.694559, 350.515112, 353.778574, 350.810596, 349.575107, 350.571188, 350.575493, 350.736235, 350.454495, 353.622479, 350.263282, 350.518507, 350.326812, 350.823322, -0.001845, 0.004733

13.870000, 347.819096, 353.850575, 353.266756, 350.866915, 353.691304, 351.071222, 350.790057, 347.889648, 348.231333, 353.750857, 354.041699, 350.626846, 348.071126, 353.977912, 354.082405, 350.836293, 350.603426, 353.970892, 354.032631, 350.986399, 353.884172, 354.012350, 354.055179, 350.714195, 353.897211, 347.847390, 350.816428, 350.758341, 351.865457, 351.106426, 354.045344, 350.864992, 350.886494, 350.828624, 350.927771, 353.888363, 353.966140, 353.827413, 354.094790, 354.011864, 353.683940, 347.934548, 354.028538, 350.872101, 354.060390, 350.400770, 353.865646, 348.350456, 351.152666, 353.982191, 353.960339, 351.024498, 353.325204, 353.915052, 350.756820, 353.557342, 350.992599, 351.123855, 353.948586, 353.909292, 350.832422, 351.025878, 353.943634, 353.849769, 351.019959, 350.835538, 353.930762, 350.571765, 350.489210, 350.781307, 348.199627, 347.865430, 347.890588, 350.851549, 350.840137, 347.851507, 350.882613, 352.654698, 350.808018, 350.784271, 353.822977, 347.916273, 353.903613, 349.209897, 350.763962, 351.031242, 350.945441, 350.766770, 354.029701, 351.061000, 349.828410, 350.822603, 350.826890, 350.986942, 350.706410, 353.874264, 350.515937, 350.770150, 350.579238, 351.073677, -0.002972, 0.004143

13.880000, 348.069920, 354.102456, 353.520180, 351.118137, 353.943799, 351.321590, 351.041613, 348.140187, 348.480804, 354.003133, 354.292777, 350.879084, 348.321016, 354.229260, 354.333311, 351.087648, 350.855755, 354.222269, 354.283746, 351.237109, 354.135914, 354.263551, 354.306199, 350.966075, 354.148899, 348.098099, 351.067870, 351.010033, 352.114826, 351.356658, 354.296405, 351.116222, 351.137631, 351.080013, 351.178730, 354.140088, 354.217538, 354.079389, 354.345645, 354.263067, 353.936461, 348.184913, 354.279670, 351.123301, 354.311388, 350.653783, 354.117466, 348.599737, 351.402729, 354.233520, 354.211761, 351.275052, 353.578580, 354.166665, 351.008519, 353.810264, 351.243284, 351.374022, 354.200058, 354.160930, 351.083794, 351.276426, 354.195127, 354.101654, 351.270531, 351.086896, 354.182309, 350.824216, 350.741952, 351.032900, 348.449168, 348.116066, 348.141123, 351.102837, 351.091476, 348.102199, 351.133767, 352.906979, 351.059496, 351.035852, 354.074971, 348.166707, 354.155275, 349.461012, 351.015630, 351.281768, 351.196324, 351.018426, 354.280829, 351.311408, 350.081718, 351.074018, 351.078286, 351.237650, 350.958323, 354.126048, 350.768588, 351.021791, 350.831660, 351.324035, -0.003921, 0.003289

13.890000, 348.320745, 354.354336, 353.773604, 351.369359, 354.196291, 351.571960, 351.293168, 348.390729, 348.730278, 354.255407, 354.543854, 351.131319, 348.570910, 354.480607, 354.584219, 351.339003, 351.108082, 354.473646, 354.534862, 351.487822, 354.387656, 354.514753, 354.557221, 351.217953, 354.400586, 348.348809, 351.319311, 351.261724, 352.364191, 351.606893, 354.547468, 351.367452, 351.388768, 351.331401, 351.429690, 354.391812, 354.468935, 354.331363, 354.596502, 354.514271, 354.188979, 348.435281, 354.530804, 351.374501, 354.562388, 350.906792, 354.369284, 348.849020, 351.652795, 354.484849, 354.463183, 351.525608, 353.831956, 354.418278, 351.260217, 354.063183, 351.493971, 351.624193, 354.451530, 354.412566, 351.335166, 351.526976, 354.446619, 354.353537, 351.521106, 351.338254, 354.433856, 351.076662, 350.994691, 351.284493, 348.698711, 348.366703, 348.391661, 351.354126, 351.342814, 348.352892, 351.384921, 353.159264, 351.310973, 351.287431, 354.326963, 348.417145, 354.406935, 349.712127, 351.267297, 351.532297, 351.447209, 351.270081, 354.531957, 351.561818, 350.335032, 351.325432, 351.329681, 351.488361, 351.210233, 354.377830, 351.021236, 351.273432, 351.084078, 351.574395, -0.004631, 0.002223

13.900000, 348.571572, 354.606214, 354.027029, 351.620582, 354.448779, 351.822333, 351.544721, 348.641272, 348.979754, 354.507677, 354.794933, 351.383550, 348.820807, 354.731954, 354.835128, 351.590357, 351.360405, 354.725023, 354.785979, 351.738537, 354.639395, 354.765955, 354.808243, 351.469829, 354.652272, 348.599521, 351.570751, 351.513414, 352.613549, 351.857132, 354.798531, 351.618683, 351.639906, 351.582788, 351.680651, 354.643535, 354.720332, 354.583334, 354.847360, 354.765475, 354.441493, 348.685652, 354.781938, 351.625701, 354.813388, 351.159799, 354.621100, 349.098303, 351.902865, 354.736178, 354.714604, 351.776166, 354.085331, 354.669889, 351.511913, 354.316098, 351.744660, 351.874366, 354.703000, 354.664202, 351.586537, 351.777529, 354.698111, 354.605418, 351.771682, 351.589612, 354.685401, 351.329105, 351.247426, 351.536084, 348.948257, 348.617343, 348.642201, 351.605415, 351.594152, 348.603588, 351.636076, 353.411553, 351.562450, 351.539010, 354.578952, 348.667586, 354.658594, 349.963241, 351.518963, 351.782829, 351.698096, 351.521735, 354.783086, 351.812231, 350.588351, 351.576846, 351.581076, 351.739073, 351.462142, 354.629611, 351.273880, 351.525071, 351.336493, 351.824759, -0.005056, 0.001009

13.910000, 348.822401, 354.858090, 354.280453, 351.871804, 354.701264, 352.072709, 351.796274, 348.891819, 349.229233, 354.759945, 355.046013, 351.635779, 349.070707, 354.983301, 355.086038, 351.841711, 351.612725, 354.976399, 355.037096, 351.989253, 354.891134, 355.017157, 355.059266, 351.721704, 354.903956, 348.850235, 351.822191, 351.765102, 352.862903, 352.107373, 355.049595, 351.869914, 351.891045, 351.834176, 351.931614, 354.895255, 354.971728, 354.835303, 355.098219, 355.016679, 354.694004, 348.936026, 355.033072, 351.876901, 355.064390, 351.412801, 354.872914, 349.347587, 352.152938, 354.987507, 354.966025, 352.026727, 354.338705, 354.921499, 351.763607, 354.569010, 351.995351, 352.124543, 354.954470, 354.915836, 351.837908, 352.028085, 354.949602, 354.857297, 352.022262, 351.840970, 354.936946, 351.581545, 351.500157, 351.787675, 349.197805, 348.867985, 348.892744, 351.856703, 351.845490, 348.854285, 351.887231, 353.663847, 351.813926, 351.790588, 354.830939, 348.918029, 354.910252, 350.214354, 351.770627, 352.033362, 351.948983, 351.773387, 355.034216, 352.062647, 350.841675, 351.828259, 351.832471, 351.989787, 351.714048, 354.881390, 351.526521, 351.776709, 351.588905, 352.075125, -0.005167, -0.000278

13.920000, 349.073232, 355.109963, 354.533878, 352.123027, 354.953746, 352.323087, 352.047826, 349.142367, 349.478715, 355.012209, 355.297093, 351.888005, 349.320611, 355.234648, 355.336950, 352.093065, 351.865041, 355.227775, 355.288214, 352.239972, 355.142870, 355.268360, 355.310290, 351.973576, 355.155639, 349.100951, 352.073630, 352.016789, 353.112251, 352.357618, 355.300661, 352.121145, 352.142184, 352.085563, 352.182577, 355.146975, 355.223124, 355.087270, 355.349080, 355.267884, 354.946511, 349.186402, 355.284207, 352.128102, 355.315392, 351.665800, 355.124726, 349.596872, 352.403015, 355.238836, 355.217445, 352.277291, 354.592079, 355.173108, 352.015301, 354.821918, 352.246044, 352.374724, 355.205940, 355.167469, 352.089279, 352.278642, 355.201092, 355.109174, 352.272843, 352.092327, 355.188490, 351.833981, 351.752884, 352.039264, 349.447357, 349.118629, 349.143289, 352.107992, 352.096827, 349.104985, 352.138387, 353.916145, 352.065401, 352.042164, 355.082924, 349.168475, 355.161908, 350.465466, 352.022290, 352.283899, 352.199872, 352.025038, 355.285346, 352.313065, 351.095005, 352.079672, 352.083865, 352.240504, 351.965953, 355.133167, 351.779157, 352.028346, 351.841314, 352.325494, -0.004954, -0.001556

13.930000, 349.324064, 355.361835, 354.787302, 352.374250, 355.206224, 352.573469, 352.299377, 349.392918, 349.728199, 355.264471, 355.548174, 352.140228, 349.570518, 355.485995, 355.587864, 352.344419, 352.117354, 355.479151, 355.539333, 352.490692, 355.394606, 355.519563, 355.561316, 352.225446, 355.407321, 349.351669, 352.325069, 352.268474, 353.361594, 352.607866, 355.551726, 352.372376, 352.393323, 352.336949, 352.433542, 355.398693, 355.474520, 355.339235, 355.599943, 355.519089, 355.199015, 349.436782, 355.535343, 352.379302, 355.566396, 351.918796, 355.376537, 349.846158, 352.653095, 355.490165, 355.468865, 352.527856, 354.845451, 355.424716, 352.266992, 355.074823, 352.496739, 352.624907, 355.457409, 355.419101, 352.340649, 352.529203, 355.452581, 355.361049, 352.523427, 352.343684, 355.440032, 352.086414, 352.005607, 352.290852, 349.696911, 349.369275, 349.393836, 352.359281, 352.348165, 349.355686, 352.389543, 354.168448, 352.316875, 352.293740, 355.334906, 349.418923, 355.413564, 350.716577, 352.273952, 352.534437, 352.450763, 352.276688, 355.536477, 352.563486, 351.348340, 352.331084, 352.335259, 352.491222, 352.217855, 355.384943, 352.031790, 352.279981, 352.093718, 352.575866, -0.004429, -0.002746

13.940000, 349.574898, 355.613705, 355.040727, 352.625474, 355.458699, 352.823854, 352.550927, 349.643472, 349.977686, 355.516729, 355.799256, 352.392447, 349.820429, 355.737341, 355.838778, 352.595773, 352.369665, 355.730527, 355.790452, 352.741415, 355.646339, 355.770766, 355.812342, 352.477313, 355.659001, 349.602389, 352.576507, 352.520158, 353.610932, 352.858117, 355.802793, 352.623608, 352.644463, 352.588335, 352.684508, 355.650409, 355.725915, 355.591197, 355.850807, 355.770294, 355.451516, 349.687164, 355.786479, 352.630504, 355.817401, 352.171787, 355.628346, 350.095446, 352.903178, 355.741493, 355.720284, 352.778424, 355.098822, 355.676323, 352.518683, 355.327724, 352.747436, 352.875094, 355.708877, 355.670731, 352.592019, 352.779765, 355.704070, 355.612922, 352.774014, 352.595041, 355.691575, 352.338843, 352.258327, 352.542439, 349.946469, 349.619923, 349.644386, 352.610569, 352.599502, 349.606390, 352.640700, 354.420755, 352.568349, 352.545314, 355.586886, 349.669375, 355.665218, 350.967688, 352.525612, 352.784979, 352.701655, 352.528336, 355.787608, 352.813911, 351.601680, 352.582496, 352.586653, 352.741942, 352.469755, 355.636717, 352.284419, 352.531615, 352.346120, 352.826241, -0.003623, -0.003772

13.950000, 349.825733, 355.865573, 355.294152, 352.876697, 355.711170, 353.074241, 352.802476, 349.894028, 350.227175, 355.768984, 356.050338, 352.644664, 350.070343, 355.988687, 356.089694, 352.847126, 352.621971, 355.981902, 356.041572, 352.992139, 355.898071, 356.021970, 356.063369, 352.729179, 355.910680, 349.853111, 352.827944, 352.771840, 353.860264, 353.108371, 356.053861, 352.874839, 352.895604, 352.839721, 352.935475, 355.902124, 355.977310, 355.843157, 356.101673, 356.021500, 355.704013, 349.937550, 356.037616, 352.881705, 356.068407, 352.424776, 355.880153, 350.344734, 353.153265, 355.992822, 355.971703, 353.028995, 355.352193, 355.927929, 352.770371, 355.580622, 352.998135, 353.125284, 355.960344, 355.922361, 352.843389, 353.030330, 355.955558, 355.864793, 353.024602, 352.846397, 355.943116, 352.591269, 352.511043, 352.794025, 350.196029, 349.870574, 349.894939, 352.861858, 352.850839, 349.857096, 352.891857, 354.673066, 352.819822, 352.796888, 355.838864, 349.919829, 355.916870, 351.218798, 352.777271, 353.035522, 352.952548, 352.779983, 356.038740, 353.064337, 351.855025, 352.833907, 352.838046, 352.992664, 352.721653, 355.888489, 352.537045, 352.783248, 352.598518, 353.076619, -0.002583, -0.004568

13.960000, 350.076570, 356.117439, 355.547576, 353.127921, 355.963638, 353.324631, 353.054024, 350.144587, 350.476667, 356.021237, 356.301422, 352.896877, 350.320261, 356.240033, 356.340611, 353.098479, 352.874275, 356.233277, 356.292693, 353.242865, 356.149802, 356.273174, 356.314397, 352.981043, 356.162358, 350.103835, 353.079381, 353.023522, 354.109592, 353.358629, 356.304929, 353.126071, 353.146745, 353.091107, 353.186443, 356.153838, 356.228705, 356.095115, 356.352540, 356.272706, 355.956507, 350.187938, 356.288753, 353.132907, 356.319414, 352.677760, 356.131959, 350.594024, 353.403355, 356.244150, 356.223122, 353.279568, 355.605562, 356.179534, 353.022059, 355.833516, 353.248836, 353.375477, 356.211812, 356.173989, 353.094758, 353.280898, 356.207046, 356.116662, 353.275193, 353.097754, 356.194656, 352.843691, 352.763755, 353.045610, 350.445593, 350.121227, 350.145494, 353.113147, 353.102176, 350.107803, 353.143014, 354.925382, 353.071295, 353.048460, 356.090839, 350.170286, 356.168522, 351.469906, 353.028928, 353.286068, 353.203442, 353.031629, 356.289873, 353.314767, 352.108375, 353.085318, 353.089439, 353.243388, 352.973549, 356.140260, 352.789666, 353.034880, 352.850912, 353.327000, -0.001374, -0.005084
