gamma, phi_12, phi_13
0.471000, 3.110177, 6.283185
0.471000, 3.141593, 3.141593
0.471000, 4.115486, 2.010619
0.471000, 4.146902, 2.010619
0.471000, 4.146902, 2.104867
0.471000, 4.178318, 2.073451
0.471000, 6.283185, 3.110177
0.471000, 6.283185, 6.283185
0.472000, 2.010619, 4.115486
0.472000, 2.042035, 4.146902
0.472000, 2.073451, 4.178318
0.472000, 2.104867, 4.146902
0.472000, 3.110177, 6.283185
0.472000, 3.141593, 3.141593
0.472000, 4.115486, 2.010619
0.472000, 4.146902, 2.042035
0.472000, 4.146902, 2.104867
0.472000, 4.178318, 2.073451
0.472000, 6.283185, 3.110177
0.472000, 6.283185, 6.283185
0.473000, 0.000000, 3.141593
0.473000, 2.010619, 4.115486
0.473000, 2.042035, 4.146902
0.473000, 2.073451, 4.178318
0.473000, 2.104867, 4.146902
0.473000, 3.110177, 6.283185
0.473000, 3.141593, 0.000000
0.473000, 3.141593, 3.141593
0.473000, 4.115486, 2.010619
0.473000, 4.146902, 2.042035
0.473000, 4.146902, 2.104867
0.473000, 4.178318, 2.073451
0.473000, 6.283185, 3.110177
0.473000, 6.283185, 6.283185
0.474000, 2.010619, 4.115486
0.474000, 2.042035, 4.146902
0.474000, 2.104867, 4.146902
0.474000, 2.104867, 4.209734
0.474000, 3.110177, 6.283185
0.474000, 3.141593, 3.141593
0.474000, 4.115486, 2.010619
0.474000, 4.146902, 2.042035
0.474000, 4.146902, 2.104867
0.474000, 4.209734, 2.104867
0.474000, 6.283185, 3.110177
0.474000, 6.283185, 6.283185
0.475000, 0.000000, 3.141593
0.475000, 2.010619, 4.115486
0.475000, 2.042035, 4.146902
0.475000, 2.104867, 4.146902
0.475000, 2.104867, 4.209734
0.475000, 3.110177, 6.283185
0.475000, 3.141593, 0.000000
0.475000, 3.141593, 3.141593
0.475000, 4.115486, 2.010619
0.475000, 4.146902, 2.042035
0.475000, 4.146902, 2.104867
0.475000, 4.209734, 2.104867
0.475000, 6.283185, 3.110177
0.475000, 6.283185, 6.283185
0.476000, 2.010619, 4.115486
0.476000, 2.042035, 4.146902
0.476000, 2.104867, 4.146902
0.476000, 2.104867, 4.209734
0.476000, 3.110177, 6.283185
0.476000, 3.141593, 3.141593
0.476000, 4.115486, 2.010619
0.476000, 4.146902, 2.042035
0.476000, 4.146902, 2.104867
0.476000, 4.209734, 2.104867
0.476000, 6.283185, 3.110177
0.476000, 6.283185, 6.283185
0.477000, 2.010619, 4.115486
0.477000, 2.042035, 4.146902
0.477000, 2.104867, 4.146902
0.477000, 2.104867, 4.209734
0.477000, 3.110177, 6.283185
0.477000, 3.141593, 3.141593
0.477000, 4.115486, 2.010619
0.477000, 4.146902, 2.042035
0.477000, 4.146902, 2.104867
0.477000, 4.209734, 2.104867
0.477000, 6.283185, 3.110177
0.477000, 6.283185, 6.283185
0.478000, 2.010619, 4.115486
0.478000, 2.042035, 4.146902
0.478000, 2.104867, 4.146902
0.478000, 2.104867, 4.209734
0.478000, 3.110177, 6.283185
0.478000, 3.141593, 3.141593
0.478000, 4.115486, 2.010619
0.478000, 4.146902, 2.042035
0.478000, 4.146902, 2.104867
0.478000, 4.209734, 2.104867
0.478000, 6.283185, 3.110177
0.478000, 6.283185, 6.283185
0.479000, 1.979203, 4.084070
0.479000, 2.010619, 4.115486
0.479000, 2.042035, 4.146902
0.479000, 2.104867, 4.146902
0.479000, 2.104867, 4.209734
0.479000, 3.110177, 6.283185
0.479000, 3.141593, 3.141593
0.479000, 4.084070, 1.979203
0.479000, 4.115486, 2.010619
0.479000, 4.146902, 2.042035
0.479000, 4.146902, 2.104867
0.479000, 4.209734, 2.104867
0.479000, 6.283185, 3.110177
0.479000, 6.283185, 6.283185
0.480000, 1.979203, 4.084070
0.480000, 2.010619, 4.115486
0.480000, 2.042035, 4.146902
0.480000, 2.104867, 4.146902
0.480000, 2.104867, 4.209734
0.480000, 3.110177, 6.283185
0.480000, 3.141593, 3.141593
0.480000, 4.084070, 1.979203
0.480000, 4.115486, 2.010619
0.480000, 4.146902, 2.042035
0.480000, 4.146902, 2.104867
0.480000, 4.209734, 2.104867
0.480000, 6.283185, 3.110177
0.480000, 6.283185, 6.283185
0.481000, 1.979203, 4.084070
0.481000, 2.010619, 4.115486
0.481000, 2.042035, 4.146902
0.481000, 2.104867, 4.146902
0.481000, 2.104867, 4.209734
0.481000, 3.110177, 6.283185
0.481000, 3.141593, 3.141593
0.481000, 4.084070, 1.979203
0.481000, 4.115486, 2.010619
0.481000, 4.146902, 2.042035
0.481000, 4.146902, 2.104867
0.481000, 4.209734, 2.104867
0.481000, 6.283185, 3.110177
0.481000, 6.283185, 6.283185
0.482000, 1.979203, 4.084070
0.482000, 2.010619, 4.115486
0.482000, 2.042035, 4.146902
0.482000, 2.104867, 4.146902
0.482000, 2.104867, 4.209734
0.482000, 3.110177, 6.283185
0.482000, 3.141593, 3.141593
0.482000, 4.084070, 1.979203
0.482000, 4.115486, 2.010619
0.482000, 4.146902, 2.042035
0.482000, 4.146902, 2.104867
0.482000, 4.209734, 2.104867
0.482000, 6.283185, 3.110177
0.482000, 6.283185, 6.283185
0.483000, 1.979203, 4.084070
0.483000, 2.010619, 4.115486
0.483000, 2.042035, 4.146902
0.483000, 2.104867, 4.146902
0.483000, 2.104867, 4.209734
0.483000, 3.110177, 6.283185
0.483000, 3.141593, 3.141593
0.483000, 4.084070, 1.979203
0.483000, 4.115486, 2.010619
0.483000, 4.146902, 2.042035
0.483000, 4.146902, 2.104867
0.483000, 4.209734, 2.104867
0.483000, 6.283185, 3.110177
0.483000, 6.283185, 6.283185
0.484000, 1.979203, 4.084070
0.484000, 2.010619, 4.115486
0.484000, 2.042035, 4.146902
0.484000, 2.104867, 4.146902
0.484000, 2.104867, 4.209734
0.484000, 3.110177, 6.283185
0.484000, 3.141593, 3.141593
0.484000, 4.084070, 1.979203
0.484000, 4.115486, 2.010619
0.484000, 4.146902, 2.042035
0.484000, 4.146902, 2.104867
0.484000, 4.209734, 2.104867
0.484000, 6.283185, 3.110177
0.484000, 6.283185, 6.283185
0.485000, 0.000000, 3.141593
0.485000, 1.979203, 4.084070
0.485000, 2.010619, 4.115486
0.485000, 2.042035, 4.146902
0.485000, 2.104867, 4.146902
0.485000, 2.104867, 4.209734
0.485000, 3.110177, 6.283185
0.485000, 3.141593, 0.000000
0.485000, 3.141593, 3.141593
0.485000, 4.084070, 1.979203
0.485000, 4.115486, 2.010619
0.485000, 4.146902, 2.042035
0.485000, 4.146902, 2.104867
0.485000, 4.209734, 2.104867
0.485000, 6.283185, 3.110177
0.485000, 6.283185, 6.283185
0.486000, 1.979203, 4.084070
0.486000, 2.010619, 4.115486
0.486000, 2.042035, 4.146902
0.486000, 2.104867, 4.146902
0.486000, 2.104867, 4.209734
0.486000, 3.110177, 6.283185
0.486000, 3.141593, 3.141593
0.486000, 4.084070, 1.979203
0.486000, 4.115486, 2.010619
0.486000, 4.146902, 2.042035
0.486000, 4.146902, 2.104867
0.486000, 4.209734, 2.104867
0.486000, 6.283185, 3.110177
0.486000, 6.283185, 6.283185
0.487000, 1.979203, 4.084070
0.487000, 2.010619, 4.115486
0.487000, 2.042035, 4.146902
0.487000, 2.073451, 4.146902
0.487000, 3.110177, 6.283185
0.487000, 3.141593, 3.141593
0.487000, 4.084070, 1.979203
0.487000, 4.115486, 2.010619
0.487000, 4.146902, 2.042035
0.487000, 4.146902, 2.073451
0.487000, 6.283185, 3.110177
0.487000, 6.283185, 6.283185
0.488000, 1.979203, 4.084070
0.488000, 2.010619, 4.115486
0.488000, 2.042035, 4.146902
0.488000, 2.073451, 4.146902
0.488000, 3.110177, 6.283185
0.488000, 3.141593, 3.141593
0.488000, 4.084070, 1.979203
0.488000, 4.115486, 2.010619
0.488000, 4.146902, 2.042035
0.488000, 4.146902, 2.073451
0.488000, 6.283185, 3.110177
0.488000, 6.283185, 6.283185
0.489000, 2.010619, 4.115486
0.489000, 2.042035, 4.146902
0.489000, 2.073451, 4.146902
0.489000, 3.110177, 6.283185
0.489000, 3.141593, 3.141593
0.489000, 4.115486, 2.010619
0.489000, 4.146902, 2.042035
0.489000, 4.146902, 2.073451
0.489000, 6.283185, 3.110177
0.489000, 6.283185, 6.283185
0.490000, 2.010619, 4.115486
0.490000, 2.042035, 4.146902
0.490000, 2.073451, 4.146902
0.490000, 3.110177, 6.283185
0.490000, 3.141593, 3.141593
0.490000, 4.115486, 2.010619
0.490000, 4.146902, 2.042035
0.490000, 4.146902, 2.073451
0.490000, 6.283185, 3.110177
0.490000, 6.283185, 6.283185
0.491000, 2.010619, 4.115486
0.491000, 2.042035, 4.146902
0.491000, 2.073451, 4.146902
0.491000, 3.110177, 6.283185
0.491000, 3.141593, 3.141593
0.491000, 4.115486, 2.010619
0.491000, 4.146902, 2.042035
0.491000, 4.146902, 2.073451
0.491000, 6.283185, 3.110177
0.491000, 6.283185, 6.283185
0.492000, 2.010619, 4.115486
0.492000, 2.042035, 4.146902
0.492000, 2.073451, 4.146902
0.492000, 3.110177, 6.283185
0.492000, 3.141593, 3.141593
0.492000, 4.115486, 2.010619
0.492000, 4.146902, 2.042035
0.492000, 4.146902, 2.073451
0.492000, 6.283185, 3.110177
0.492000, 6.283185, 6.283185
0.493000, 0.000000, 3.141593
0.493000, 2.010619, 4.115486
0.493000, 2.042035, 4.146902
0.493000, 2.073451, 4.146902
0.493000, 3.110177, 6.283185
0.493000, 3.141593, 0.000000
0.493000, 3.141593, 3.141593
0.493000, 4.115486, 2.010619
0.493000, 4.146902, 2.042035
0.493000, 4.146902, 2.073451
0.493000, 6.283185, 3.110177
0.493000, 6.283185, 6.283185
0.494000, 2.010619, 4.115486
0.494000, 2.042035, 4.146902
0.494000, 2.073451, 4.146902
0.494000, 3.110177, 6.283185
0.494000, 3.141593, 3.141593
0.494000, 4.115486, 2.010619
0.494000, 4.146902, 2.042035
0.494000, 4.146902, 2.073451
0.494000, 6.283185, 3.110177
0.494000, 6.283185, 6.283185
0.495000, 0.000000, 3.141593
0.495000, 2.010619, 4.115486
0.495000, 2.042035, 4.146902
0.495000, 2.073451, 4.146902
0.495000, 3.110177, 6.283185
0.495000, 3.141593, 0.000000
0.495000, 3.141593, 3.141593
0.495000, 4.115486, 2.010619
0.495000, 4.146902, 2.042035
0.495000, 4.146902, 2.073451
0.495000, 6.283185, 3.110177
0.495000, 6.283185, 6.283185
0.496000, 2.010619, 4.115486
0.496000, 2.042035, 4.146902
0.496000, 2.073451, 4.146902
0.496000, 3.110177, 6.283185
0.496000, 3.141593, 3.141593
0.496000, 4.115486, 2.010619
0.496000, 4.146902, 2.042035
0.496000, 4.146902, 2.073451
0.496000, 6.283185, 3.110177
0.496000, 6.283185, 6.283185
0.497000, 2.010619, 4.115486
0.497000, 2.042035, 4.146902
0.497000, 2.073451, 4.146902
0.497000, 3.110177, 6.283185
0.497000, 3.141593, 3.141593
0.497000, 4.115486, 2.010619
0.497000, 4.146902, 2.042035
0.497000, 4.146902, 2.073451
0.497000, 6.283185, 3.110177
0.497000, 6.283185, 6.283185
0.498000, 2.010619, 4.115486
0.498000, 2.042035, 4.146902
0.498000, 2.073451, 4.146902
0.498000, 3.110177, 6.283185
0.498000, 3.141593, 3.141593
0.498000, 4.115486, 2.010619
0.498000, 4.146902, 2.042035
0.498000, 4.146902, 2.073451
0.498000, 6.283185, 3.110177
0.498000, 6.283185, 6.283185
0.499000, 0.000000, 3.141593
0.499000, 2.010619, 4.115486
0.499000, 2.042035, 4.146902
0.499000, 2.073451, 4.146902
0.499000, 3.110177, 6.283185
0.499000, 3.141593, 0.000000
0.499000, 3.141593, 3.141593
0.499000, 4.115486, 2.010619
0.499000, 4.146902, 2.042035
0.499000, 4.146902, 2.073451
0.499000, 6.283185, 3.110177
0.499000, 6.283185, 6.283185
0.500000, 2.010619, 4.115486
0.500000, 2.042035, 4.146902
0.500000, 2.073451, 4.146902
0.500000, 3.110177, 6.283185
0.500000, 3.141593, 3.141593
0.500000, 4.115486, 2.010619
0.500000, 4.146902, 2.042035
0.500000, 4.146902, 2.073451
0.500000, 6.251769, 6.283185
0.500000, 6.283185, 3.110177
0.500000, 6.283185, 6.251769
0.500000, 6.283185, 6.283185
0.501000, 0.031416, 0.062832
0.501000, 0.062832, 0.031416
0.501000, 0.062832, 0.062832
0.501000, 2.010619, 4.115486
0.501000, 2.042035, 4.146902
0.501000, 2.073451, 4.146902
0.501000, 3.110177, 6.283185
0.501000, 3.141593, 3.141593
0.501000, 4.115486, 2.010619
0.501000, 4.146902, 2.042035
0.501000, 4.146902, 2.073451
0.501000, 6.188938, 6.220353
0.501000, 6.188938, 6.251769
0.501000, 6.188938, 6.283185
0.501000, 6.220353, 6.188938
0.501000, 6.251769, 6.188938
0.501000, 6.283185, 3.110177
0.501000, 6.283185, 6.188938
0.501000, 6.283185, 6.283185
0.502000, 0.031416, 0.094248
0.502000, 0.062832, 0.094248
0.502000, 0.094248, 0.031416
0.502000, 0.094248, 0.062832
0.502000, 2.010619, 4.115486
0.502000, 2.042035, 4.146902
0.502000, 2.073451, 4.146902
0.502000, 3.110177, 6.283185
0.502000, 3.141593, 3.141593
0.502000, 4.115486, 2.010619
0.502000, 4.146902, 2.042035
0.502000, 4.146902, 2.073451
0.502000, 6.157522, 6.220353
0.502000, 6.157522, 6.251769
0.502000, 6.188938, 6.188938
0.502000, 6.188938, 6.283185
0.502000, 6.220353, 6.157522
0.502000, 6.251769, 6.157522
0.502000, 6.283185, 3.110177
0.502000, 6.283185, 6.188938
0.502000, 6.283185, 6.283185
0.503000, 0.031416, 0.094248
0.503000, 0.062832, 0.125664
0.503000, 0.094248, 0.031416
0.503000, 0.094248, 0.094248
0.503000, 0.125664, 0.062832
0.503000, 2.010619, 4.115486
0.503000, 2.042035, 4.146902
0.503000, 2.073451, 4.146902
0.503000, 3.110177, 6.283185
0.503000, 3.141593, 3.141593
0.503000, 4.115486, 2.010619
0.503000, 4.146902, 2.042035
0.503000, 4.146902, 2.073451
0.503000, 6.126106, 6.220353
0.503000, 6.157522, 6.188938
0.503000, 6.157522, 6.251769
0.503000, 6.157522, 6.283185
0.503000, 6.188938, 6.157522
0.503000, 6.220353, 6.126106
0.503000, 6.251769, 6.157522
0.503000, 6.283185, 3.110177
0.503000, 6.283185, 6.157522
0.503000, 6.283185, 6.283185
0.504000, 0.031416, 0.125664
0.504000, 0.062832, 0.125664
0.504000, 0.094248, 0.125664
0.504000, 0.125664, 0.031416
0.504000, 0.125664, 0.062832
0.504000, 0.125664, 0.094248
0.504000, 0.125664, 0.125664
0.504000, 2.042035, 4.146902
0.504000, 2.073451, 4.146902
0.504000, 3.110177, 6.283185
0.504000, 3.141593, 3.141593
0.504000, 4.146902, 2.042035
0.504000, 4.146902, 2.073451
0.504000, 6.126106, 6.157522
0.504000, 6.126106, 6.188938
0.504000, 6.126106, 6.220353
0.504000, 6.126106, 6.251769
0.504000, 6.126106, 6.283185
0.504000, 6.157522, 6.126106
0.504000, 6.188938, 6.126106
0.504000, 6.220353, 6.126106
0.504000, 6.251769, 6.126106
0.504000, 6.283185, 3.110177
0.504000, 6.283185, 6.126106
0.504000, 6.283185, 6.283185
0.505000, 0.031416, 0.125664
0.505000, 0.062832, 0.157080
0.505000, 0.094248, 0.157080
0.505000, 0.125664, 0.031416
0.505000, 0.125664, 0.125664
0.505000, 0.157080, 0.062832
0.505000, 0.157080, 0.094248
0.505000, 2.042035, 4.146902
0.505000, 2.073451, 4.146902
0.505000, 3.110177, 6.283185
0.505000, 3.141593, 3.141593
0.505000, 4.146902, 2.042035
0.505000, 4.146902, 2.073451
0.505000, 6.094690, 6.188938
0.505000, 6.094690, 6.220353
0.505000, 6.126106, 6.157522
0.505000, 6.126106, 6.251769
0.505000, 6.126106, 6.283185
0.505000, 6.157522, 6.126106
0.505000, 6.188938, 6.094690
0.505000, 6.220353, 6.094690
0.505000, 6.251769, 6.126106
0.505000, 6.283185, 3.110177
0.505000, 6.283185, 6.126106
0.505000, 6.283185, 6.283185
0.506000, 0.031416, 0.157080
0.506000, 0.062832, 0.157080
0.506000, 0.094248, 0.157080
0.506000, 0.125664, 0.157080
0.506000, 0.157080, 0.031416
0.506000, 0.157080, 0.062832
0.506000, 0.157080, 0.094248
0.506000, 0.157080, 0.125664
0.506000, 2.042035, 4.146902
0.506000, 2.073451, 4.146902
0.506000, 3.110177, 6.283185
0.506000, 3.141593, 3.141593
0.506000, 4.146902, 2.042035
0.506000, 4.146902, 2.073451
0.506000, 6.094690, 6.157522
0.506000, 6.094690, 6.188938
0.506000, 6.094690, 6.220353
0.506000, 6.094690, 6.251769
0.506000, 6.126106, 6.126106
0.506000, 6.126106, 6.283185
0.506000, 6.157522, 6.094690
0.506000, 6.188938, 6.094690
0.506000, 6.220353, 6.094690
0.506000, 6.251769, 6.094690
0.506000, 6.283185, 3.110177
0.506000, 6.283185, 6.126106
0.506000, 6.283185, 6.283185
0.507000, 0.031416, 0.157080
0.507000, 0.062832, 0.188496
0.507000, 0.094248, 0.188496
0.507000, 0.125664, 0.188496
0.507000, 0.157080, 0.031416
0.507000, 0.157080, 0.157080
0.507000, 0.188496, 0.062832
0.507000, 0.188496, 0.094248
0.507000, 0.188496, 0.125664
0.507000, 2.042035, 4.146902
0.507000, 2.073451, 4.146902
0.507000, 3.110177, 6.283185
0.507000, 3.141593, 3.141593
0.507000, 4.146902, 2.042035
0.507000, 4.146902, 2.073451
0.507000, 6.063274, 6.157522
0.507000, 6.063274, 6.188938
0.507000, 6.063274, 6.220353
0.507000, 6.094690, 6.126106
0.507000, 6.094690, 6.251769
0.507000, 6.094690, 6.283185
0.507000, 6.126106, 6.094690
0.507000, 6.157522, 6.063274
0.507000, 6.188938, 6.063274
0.507000, 6.220353, 6.063274
0.507000, 6.251769, 6.094690
0.507000, 6.283185, 3.110177
0.507000, 6.283185, 6.094690
0.507000, 6.283185, 6.283185
0.508000, 0.031416, 0.188496
0.508000, 0.062832, 0.188496
0.508000, 0.094248, 0.188496
0.508000, 0.125664, 0.188496
0.508000, 0.157080, 0.188496
0.508000, 0.188496, 0.031416
0.508000, 0.188496, 0.062832
0.508000, 0.188496, 0.094248
0.508000, 0.188496, 0.125664
0.508000, 0.188496, 0.157080
0.508000, 2.042035, 4.115486
0.508000, 2.042035, 4.146902
0.508000, 2.073451, 4.146902
0.508000, 3.110177, 6.283185
0.508000, 3.141593, 3.141593
0.508000, 4.115486, 2.042035
0.508000, 4.146902, 2.042035
0.508000, 4.146902, 2.073451
0.508000, 6.063274, 6.126106
0.508000, 6.063274, 6.157522
0.508000, 6.063274, 6.188938
0.508000, 6.063274, 6.220353
0.508000, 6.063274, 6.251769
0.508000, 6.094690, 6.094690
0.508000, 6.094690, 6.283185
0.508000, 6.126106, 6.063274
0.508000, 6.157522, 6.063274
0.508000, 6.188938, 6.063274
0.508000, 6.220353, 6.063274
0.508000, 6.251769, 6.063274
0.508000, 6.283185, 3.110177
0.508000, 6.283185, 6.094690
0.508000, 6.283185, 6.283185
0.509000, 0.031416, 0.188496
0.509000, 0.062832, 0.188496
0.509000, 0.094248, 0.188496
0.509000, 0.125664, 0.188496
0.509000, 0.157080, 0.188496
0.509000, 0.188496, 0.031416
0.509000, 0.188496, 0.062832
0.509000, 0.188496, 0.094248
0.509000, 0.188496, 0.125664
0.509000, 0.188496, 0.157080
0.509000, 2.042035, 4.115486
0.509000, 2.042035, 4.146902
0.509000, 2.073451, 4.146902
0.509000, 3.110177, 6.283185
0.509000, 3.141593, 3.141593
0.509000, 4.115486, 2.042035
0.509000, 4.146902, 2.042035
0.509000, 4.146902, 2.073451
0.509000, 6.063274, 6.126106
0.509000, 6.063274, 6.157522
0.509000, 6.063274, 6.188938
0.509000, 6.063274, 6.220353
0.509000, 6.063274, 6.251769
0.509000, 6.094690, 6.094690
0.509000, 6.126106, 6.063274
0.509000, 6.157522, 6.063274
0.509000, 6.188938, 6.063274
0.509000, 6.220353, 6.063274
0.509000, 6.251769, 6.063274
0.509000, 6.283185, 3.110177
0.509000, 6.283185, 6.283185
0.510000, 0.031416, 0.188496
0.510000, 0.062832, 0.219911
0.510000, 0.094248, 0.219911
0.510000, 0.125664, 0.219911
0.510000, 0.157080, 0.219911
0.510000, 0.188496, 0.031416
0.510000, 0.188496, 0.188496
0.510000, 0.219911, 0.062832
0.510000, 0.219911, 0.094248
0.510000, 0.219911, 0.125664
0.510000, 0.219911, 0.157080
0.510000, 2.042035, 4.115486
0.510000, 2.042035, 4.146902
0.510000, 2.073451, 4.146902
0.510000, 3.110177, 6.283185
0.510000, 3.141593, 3.141593
0.510000, 4.115486, 2.042035
0.510000, 4.146902, 2.042035
0.510000, 4.146902, 2.073451
0.510000, 6.031858, 6.126106
0.510000, 6.031858, 6.157522
0.510000, 6.031858, 6.188938
0.510000, 6.031858, 6.220353
0.510000, 6.063274, 6.094690
0.510000, 6.063274, 6.251769
0.510000, 6.063274, 6.283185
0.510000, 6.094690, 6.063274
0.510000, 6.126106, 6.031858
0.510000, 6.157522, 6.031858
0.510000, 6.188938, 6.031858
0.510000, 6.220353, 6.031858
0.510000, 6.251769, 6.063274
0.510000, 6.283185, 3.110177
0.510000, 6.283185, 6.063274
0.510000, 6.283185, 6.283185
0.511000, 0.000000, 3.141593
0.511000, 0.031416, 0.219911
0.511000, 0.062832, 0.219911
0.511000, 0.094248, 0.219911
0.511000, 0.125664, 0.219911
0.511000, 0.157080, 0.219911
0.511000, 0.188496, 0.219911
0.511000, 0.219911, 0.031416
0.511000, 0.219911, 0.062832
0.511000, 0.219911, 0.094248
0.511000, 0.219911, 0.125664
0.511000, 0.219911, 0.157080
0.511000, 0.219911, 0.188496
0.511000, 2.042035, 4.115486
0.511000, 2.042035, 4.146902
0.511000, 2.073451, 4.146902
0.511000, 3.110177, 6.283185
0.511000, 3.141593, 0.000000
0.511000, 3.141593, 3.141593
0.511000, 4.115486, 2.042035
0.511000, 4.146902, 2.042035
0.511000, 4.146902, 2.073451
0.511000, 6.031858, 6.094690
0.511000, 6.031858, 6.126106
0.511000, 6.031858, 6.157522
0.511000, 6.031858, 6.188938
0.511000, 6.031858, 6.220353
0.511000, 6.031858, 6.251769
0.511000, 6.063274, 6.063274
0.511000, 6.063274, 6.283185
0.511000, 6.094690, 6.031858
0.511000, 6.126106, 6.031858
0.511000, 6.157522, 6.031858
0.511000, 6.188938, 6.031858
0.511000, 6.220353, 6.031858
0.511000, 6.251769, 6.031858
0.511000, 6.283185, 3.110177
0.511000, 6.283185, 6.063274
0.511000, 6.283185, 6.283185
0.512000, 0.000000, 3.141593
0.512000, 0.031416, 0.219911
0.512000, 0.062832, 0.219911
0.512000, 0.094248, 0.219911
0.512000, 0.125664, 0.219911
0.512000, 0.157080, 0.219911
0.512000, 0.188496, 0.219911
0.512000, 0.219911, 0.031416
0.512000, 0.219911, 0.062832
0.512000, 0.219911, 0.094248
0.512000, 0.219911, 0.125664
0.512000, 0.219911, 0.157080
0.512000, 0.219911, 0.188496
0.512000, 2.042035, 4.115486
0.512000, 2.042035, 4.146902
0.512000, 2.073451, 4.146902
0.512000, 3.110177, 6.283185
0.512000, 3.141593, 0.000000
0.512000, 3.141593, 3.141593
0.512000, 4.115486, 2.042035
0.512000, 4.146902, 2.042035
0.512000, 4.146902, 2.073451
0.512000, 6.031858, 6.094690
0.512000, 6.031858, 6.126106
0.512000, 6.031858, 6.157522
0.512000, 6.031858, 6.188938
0.512000, 6.031858, 6.220353
0.512000, 6.031858, 6.251769
0.512000, 6.063274, 6.063274
0.512000, 6.063274, 6.283185
0.512000, 6.094690, 6.031858
0.512000, 6.126106, 6.031858
0.512000, 6.157522, 6.031858
0.512000, 6.188938, 6.031858
0.512000, 6.220353, 6.031858
0.512000, 6.251769, 6.031858
0.512000, 6.283185, 3.110177
0.512000, 6.283185, 6.063274
0.512000, 6.283185, 6.283185
0.513000, 0.000000, 3.141593
0.513000, 0.031416, 0.219911
0.513000, 0.062832, 0.219911
0.513000, 0.094248, 0.251327
0.513000, 0.125664, 0.251327
0.513000, 0.157080, 0.251327
0.513000, 0.188496, 0.219911
0.513000, 0.219911, 0.031416
0.513000, 0.219911, 0.062832
0.513000, 0.219911, 0.188496
0.513000, 0.219911, 0.219911
0.513000, 0.251327, 0.094248
0.513000, 0.251327, 0.125664
0.513000, 0.251327, 0.157080
0.513000, 2.042035, 4.115486
0.513000, 2.042035, 4.146902
0.513000, 2.073451, 4.146902
0.513000, 3.110177, 6.283185
0.513000, 3.141593, 0.000000
0.513000, 3.141593, 3.141593
0.513000, 4.115486, 2.042035
0.513000, 4.146902, 2.042035
