gamma, phi_12, phi_13
0.542000, 2.073451, 4.115486
0.542000, 2.167699, 4.241150
0.542000, 2.199115, 4.272566
0.542000, 3.141593, 6.283185
0.542000, 4.115486, 2.073451
0.542000, 4.241150, 2.167699
0.542000, 4.272566, 2.199115
0.542000, 5.843362, 6.157522
0.542000, 5.874778, 0.031416
0.542000, 5.874778, 6.251769
0.542000, 5.906194, 0.031416
0.542000, 5.906194, 0.062832
0.542000, 5.937610, 0.062832
0.542000, 5.937610, 0.094248
0.542000, 5.937610, 0.125664
0.542000, 5.969026, 0.125664
0.542000, 5.969026, 0.157080
0.542000, 6.000442, 0.157080
0.542000, 6.000442, 0.188496
0.542000, 6.031858, 0.188496
0.542000, 6.031858, 0.219911
0.542000, 6.063274, 0.219911
0.542000, 6.063274, 0.251327
0.542000, 6.094690, 0.251327
0.542000, 6.094690, 0.282743
0.542000, 6.126106, 0.282743
0.542000, 6.126106, 0.314159
0.542000, 6.157522, 0.314159
0.542000, 6.157522, 5.843362
0.542000, 6.188938, 0.314159
0.542000, 6.188938, 0.345575
0.542000, 6.220353, 0.345575
0.542000, 6.220353, 0.376991
0.542000, 6.251769, 0.376991
0.542000, 6.251769, 5.874778
0.542000, 6.283185, 0.376991
0.542000, 6.283185, 3.141593
0.543000, 0.031416, 5.874778
0.543000, 0.031416, 5.906194
0.543000, 0.062832, 0.439823
0.543000, 0.062832, 5.906194
0.543000, 0.094248, 5.937610
0.543000, 0.125664, 5.937610
0.543000, 0.125664, 5.969026
0.543000, 0.157080, 5.969026
0.543000, 0.157080, 6.000442
0.543000, 0.188496, 6.000442
0.543000, 0.188496, 6.031858
0.543000, 0.219911, 6.031858
0.543000, 0.219911, 6.063274
0.543000, 0.251327, 6.063274
0.543000, 0.251327, 6.094690
0.543000, 0.282743, 6.094690
0.543000, 0.282743, 6.126106
0.543000, 0.314159, 6.126106
0.543000, 0.314159, 6.157522
0.543000, 0.345575, 6.188938
0.543000, 0.345575, 6.220353
0.543000, 0.376991, 6.220353
0.543000, 0.376991, 6.251769
0.543000, 0.376991, 6.283185
0.543000, 0.439823, 0.062832
0.543000, 2.073451, 4.115486
0.543000, 2.167699, 4.241150
0.543000, 2.199115, 4.272566
0.543000, 3.141593, 6.283185
0.543000, 4.115486, 2.073451
0.543000, 4.241150, 2.167699
0.543000, 4.272566, 2.199115
0.543000, 5.843362, 6.188938
0.543000, 5.874778, 0.031416
0.543000, 5.906194, 0.031416
0.543000, 5.906194, 0.062832
0.543000, 5.937610, 0.094248
0.543000, 5.937610, 0.125664
0.543000, 5.969026, 0.125664
0.543000, 5.969026, 0.157080
0.543000, 6.000442, 0.157080
0.543000, 6.000442, 0.188496
0.543000, 6.031858, 0.188496
0.543000, 6.031858, 0.219911
0.543000, 6.063274, 0.219911
0.543000, 6.063274, 0.251327
0.543000, 6.094690, 0.251327
0.543000, 6.094690, 0.282743
0.543000, 6.126106, 0.282743
0.543000, 6.126106, 0.314159
0.543000, 6.157522, 0.314159
0.543000, 6.188938, 0.345575
0.543000, 6.188938, 5.843362
0.543000, 6.220353, 0.345575
0.543000, 6.220353, 0.376991
0.543000, 6.251769, 0.376991
0.543000, 6.283185, 0.376991
0.543000, 6.283185, 3.141593
0.544000, 0.031416, 5.874778
0.544000, 0.031416, 5.906194
0.544000, 0.062832, 0.439823
0.544000, 0.062832, 5.906194
0.544000, 0.094248, 5.906194
0.544000, 0.094248, 5.937610
0.544000, 0.125664, 5.937610
0.544000, 0.125664, 5.969026
0.544000, 0.157080, 5.969026
0.544000, 0.157080, 6.000442
0.544000, 0.188496, 6.000442
0.544000, 0.188496, 6.031858
0.544000, 0.219911, 6.031858
0.544000, 0.219911, 6.063274
0.544000, 0.251327, 6.063274
0.544000, 0.251327, 6.094690
0.544000, 0.282743, 6.094690
0.544000, 0.282743, 6.126106
0.544000, 0.314159, 6.126106
0.544000, 0.314159, 6.157522
0.544000, 0.345575, 6.157522
0.544000, 0.345575, 6.188938
0.544000, 0.345575, 6.220353
0.544000, 0.376991, 6.220353
0.544000, 0.376991, 6.251769
0.544000, 0.376991, 6.283185
0.544000, 0.408407, 6.283185
0.544000, 0.439823, 0.062832
0.544000, 2.073451, 4.115486
0.544000, 2.167699, 4.241150
0.544000, 3.141593, 6.283185
0.544000, 4.115486, 2.073451
0.544000, 4.241150, 2.167699
0.544000, 5.843362, 6.188938
0.544000, 5.874778, 0.031416
0.544000, 5.906194, 0.031416
0.544000, 5.906194, 0.062832
0.544000, 5.906194, 0.094248
0.544000, 5.937610, 0.094248
0.544000, 5.937610, 0.125664
0.544000, 5.969026, 0.125664
0.544000, 5.969026, 0.157080
0.544000, 6.000442, 0.157080
0.544000, 6.000442, 0.188496
0.544000, 6.031858, 0.188496
0.544000, 6.031858, 0.219911
0.544000, 6.063274, 0.219911
0.544000, 6.063274, 0.251327
0.544000, 6.094690, 0.251327
0.544000, 6.094690, 0.282743
0.544000, 6.126106, 0.282743
0.544000, 6.126106, 0.314159
0.544000, 6.157522, 0.314159
0.544000, 6.157522, 0.345575
0.544000, 6.188938, 0.345575
0.544000, 6.188938, 5.843362
0.544000, 6.220353, 0.345575
0.544000, 6.220353, 0.376991
0.544000, 6.251769, 0.376991
0.544000, 6.283185, 0.376991
0.544000, 6.283185, 0.408407
0.544000, 6.283185, 3.141593
0.545000, 0.031416, 5.874778
0.545000, 0.062832, 0.439823
0.545000, 0.062832, 5.906194
0.545000, 0.094248, 5.906194
0.545000, 0.094248, 5.937610
0.545000, 0.125664, 5.937610
0.545000, 0.125664, 5.969026
0.545000, 0.157080, 0.471239
0.545000, 0.157080, 5.969026
0.545000, 0.188496, 6.000442
0.545000, 0.219911, 6.000442
0.545000, 0.219911, 6.031858
0.545000, 0.251327, 6.031858
0.545000, 0.251327, 6.063274
0.545000, 0.282743, 6.094690
0.545000, 0.282743, 6.126106
0.545000, 0.314159, 6.126106
0.545000, 0.314159, 6.157522
0.545000, 0.345575, 6.157522
0.545000, 0.345575, 6.188938
0.545000, 0.376991, 6.220353
0.545000, 0.376991, 6.251769
0.545000, 0.408407, 6.251769
0.545000, 0.408407, 6.283185
0.545000, 0.439823, 0.062832
0.545000, 0.471239, 0.157080
0.545000, 2.073451, 4.115486
0.545000, 2.167699, 4.241150
0.545000, 3.141593, 6.283185
0.545000, 4.115486, 2.073451
0.545000, 4.241150, 2.167699
0.545000, 5.811946, 6.094690
0.545000, 5.874778, 0.031416
0.545000, 5.906194, 0.062832
0.545000, 5.906194, 0.094248
0.545000, 5.937610, 0.094248
0.545000, 5.937610, 0.125664
0.545000, 5.969026, 0.125664
0.545000, 5.969026, 0.157080
0.545000, 6.000442, 0.188496
0.545000, 6.000442, 0.219911
0.545000, 6.031858, 0.219911
0.545000, 6.031858, 0.251327
0.545000, 6.063274, 0.251327
0.545000, 6.094690, 0.282743
0.545000, 6.094690, 5.811946
0.545000, 6.126106, 0.282743
0.545000, 6.126106, 0.314159
0.545000, 6.157522, 0.314159
0.545000, 6.157522, 0.345575
0.545000, 6.188938, 0.345575
0.545000, 6.220353, 0.376991
0.545000, 6.251769, 0.376991
0.545000, 6.251769, 0.408407
0.545000, 6.283185, 0.408407
0.545000, 6.283185, 3.141593
0.546000, 0.031416, 0.439823
0.546000, 0.031416, 5.874778
0.546000, 0.062832, 5.874778
0.546000, 0.062832, 5.906194
0.546000, 0.094248, 5.906194
0.546000, 0.094248, 5.937610
0.546000, 0.125664, 5.937610
0.546000, 0.157080, 0.471239
0.546000, 0.157080, 5.969026
0.546000, 0.188496, 5.969026
0.546000, 0.188496, 6.000442
0.546000, 0.219911, 6.000442
0.546000, 0.219911, 6.031858
0.546000, 0.251327, 6.031858
0.546000, 0.251327, 6.063274
0.546000, 0.282743, 6.063274
0.546000, 0.282743, 6.094690
0.546000, 0.314159, 6.126106
0.546000, 0.314159, 6.157522
0.546000, 0.345575, 6.157522
0.546000, 0.345575, 6.188938
0.546000, 0.376991, 6.188938
0.546000, 0.376991, 6.220353
0.546000, 0.376991, 6.251769
0.546000, 0.408407, 6.251769
0.546000, 0.408407, 6.283185
0.546000, 0.439823, 0.031416
0.546000, 0.471239, 0.157080
0.546000, 2.073451, 4.115486
0.546000, 2.167699, 4.241150
0.546000, 3.141593, 6.283185
0.546000, 4.115486, 2.073451
0.546000, 4.241150, 2.167699
0.546000, 5.843362, 6.220353
0.546000, 5.874778, 0.031416
0.546000, 5.874778, 0.062832
0.546000, 5.906194, 0.062832
0.546000, 5.906194, 0.094248
0.546000, 5.937610, 0.094248
0.546000, 5.937610, 0.125664
0.546000, 5.969026, 0.157080
0.546000, 5.969026, 0.188496
0.546000, 6.000442, 0.188496
0.546000, 6.000442, 0.219911
0.546000, 6.031858, 0.219911
0.546000, 6.031858, 0.251327
0.546000, 6.063274, 0.251327
0.546000, 6.063274, 0.282743
0.546000, 6.094690, 0.282743
0.546000, 6.126106, 0.314159
0.546000, 6.157522, 0.314159
0.546000, 6.157522, 0.345575
0.546000, 6.188938, 0.345575
0.546000, 6.188938, 0.376991
0.546000, 6.220353, 0.376991
0.546000, 6.220353, 5.843362
0.546000, 6.251769, 0.376991
0.546000, 6.251769, 0.408407
0.546000, 6.283185, 0.408407
0.546000, 6.283185, 3.141593
0.547000, 0.031416, 0.439823
0.547000, 0.031416, 5.874778
0.547000, 0.062832, 5.874778
0.547000, 0.062832, 5.906194
0.547000, 0.094248, 5.906194
0.547000, 0.125664, 0.471239
0.547000, 0.125664, 5.937610
0.547000, 0.157080, 5.937610
0.547000, 0.157080, 5.969026
0.547000, 0.188496, 5.969026
0.547000, 0.188496, 6.000442
0.547000, 0.219911, 6.000442
0.547000, 0.219911, 6.031858
0.547000, 0.251327, 6.031858
0.547000, 0.251327, 6.063274
0.547000, 0.282743, 6.063274
0.547000, 0.282743, 6.094690
0.547000, 0.314159, 6.094690
0.547000, 0.314159, 6.126106
0.547000, 0.345575, 6.157522
0.547000, 0.345575, 6.188938
0.547000, 0.376991, 6.188938
0.547000, 0.376991, 6.220353
0.547000, 0.376991, 6.251769
0.547000, 0.408407, 6.251769
0.547000, 0.408407, 6.283185
0.547000, 0.439823, 0.031416
0.547000, 0.471239, 0.125664
0.547000, 2.073451, 4.115486
0.547000, 2.167699, 4.241150
0.547000, 3.141593, 6.283185
0.547000, 4.115486, 2.073451
0.547000, 4.241150, 2.167699
0.547000, 5.843362, 6.220353
0.547000, 5.874778, 0.031416
0.547000, 5.874778, 0.062832
0.547000, 5.906194, 0.062832
0.547000, 5.906194, 0.094248
0.547000, 5.937610, 0.125664
0.547000, 5.937610, 0.157080
0.547000, 5.969026, 0.157080
0.547000, 5.969026, 0.188496
0.547000, 6.000442, 0.188496
0.547000, 6.000442, 0.219911
0.547000, 6.031858, 0.219911
0.547000, 6.031858, 0.251327
0.547000, 6.063274, 0.251327
0.547000, 6.063274, 0.282743
0.547000, 6.094690, 0.282743
0.547000, 6.094690, 0.314159
0.547000, 6.126106, 0.314159
0.547000, 6.157522, 0.345575
0.547000, 6.188938, 0.345575
0.547000, 6.188938, 0.376991
0.547000, 6.220353, 0.376991
0.547000, 6.220353, 5.843362
0.547000, 6.251769, 0.376991
0.547000, 6.251769, 0.408407
0.547000, 6.283185, 0.408407
0.547000, 6.283185, 3.141593
0.548000, 0.031416, 0.439823
0.548000, 0.031416, 5.874778
0.548000, 0.062832, 5.874778
0.548000, 0.062832, 5.906194
0.548000, 0.094248, 0.471239
0.548000, 0.094248, 5.906194
0.548000, 0.125664, 5.937610
0.548000, 0.157080, 5.937610
0.548000, 0.157080, 5.969026
0.548000, 0.188496, 5.969026
0.548000, 0.188496, 6.000442
0.548000, 0.219911, 6.000442
0.548000, 0.219911, 6.031858
0.548000, 0.251327, 6.031858
0.548000, 0.251327, 6.063274
0.548000, 0.282743, 6.063274
0.548000, 0.282743, 6.094690
0.548000, 0.314159, 6.094690
0.548000, 0.314159, 6.126106
0.548000, 0.345575, 6.157522
0.548000, 0.345575, 6.188938
0.548000, 0.376991, 6.188938
0.548000, 0.376991, 6.220353
0.548000, 0.408407, 6.251769
0.548000, 0.408407, 6.283185
0.548000, 0.439823, 0.031416
0.548000, 0.471239, 0.094248
0.548000, 2.073451, 4.115486
0.548000, 2.167699, 4.241150
0.548000, 3.141593, 6.283185
0.548000, 4.115486, 2.073451
0.548000, 4.241150, 2.167699
0.548000, 5.811946, 6.157522
0.548000, 5.874778, 0.031416
0.548000, 5.874778, 0.062832
0.548000, 5.874778, 6.283185
0.548000, 5.906194, 0.062832
0.548000, 5.906194, 0.094248
0.548000, 5.937610, 0.125664
0.548000, 5.937610, 0.157080
0.548000, 5.969026, 0.157080
0.548000, 5.969026, 0.188496
0.548000, 6.000442, 0.188496
0.548000, 6.000442, 0.219911
0.548000, 6.031858, 0.219911
0.548000, 6.031858, 0.251327
0.548000, 6.063274, 0.251327
0.548000, 6.063274, 0.282743
0.548000, 6.094690, 0.282743
0.548000, 6.094690, 0.314159
0.548000, 6.126106, 0.314159
0.548000, 6.157522, 0.345575
0.548000, 6.157522, 5.811946
0.548000, 6.188938, 0.345575
0.548000, 6.188938, 0.376991
0.548000, 6.220353, 0.376991
0.548000, 6.251769, 0.408407
0.548000, 6.283185, 0.408407
0.548000, 6.283185, 3.141593
0.548000, 6.283185, 5.874778
0.549000, 0.031416, 5.843362
0.549000, 0.031416, 5.874778
0.549000, 0.062832, 5.874778
0.549000, 0.062832, 5.906194
0.549000, 0.094248, 0.471239
0.549000, 0.094248, 5.906194
0.549000, 0.125664, 5.906194
0.549000, 0.125664, 5.937610
0.549000, 0.157080, 5.937610
0.549000, 0.157080, 5.969026
0.549000, 0.188496, 5.969026
0.549000, 0.188496, 6.000442
0.549000, 0.219911, 6.000442
0.549000, 0.219911, 6.031858
0.549000, 0.251327, 6.031858
0.549000, 0.251327, 6.063274
0.549000, 0.282743, 6.063274
0.549000, 0.282743, 6.094690
0.549000, 0.314159, 6.094690
0.549000, 0.314159, 6.126106
0.549000, 0.345575, 6.126106
0.549000, 0.345575, 6.157522
0.549000, 0.345575, 6.188938
0.549000, 0.376991, 6.188938
0.549000, 0.376991, 6.220353
0.549000, 0.408407, 6.220353
0.549000, 0.408407, 6.251769
0.549000, 0.408407, 6.283185
0.549000, 0.471239, 0.094248
0.549000, 2.167699, 4.209734
0.549000, 2.167699, 4.241150
0.549000, 3.141593, 6.283185
0.549000, 4.209734, 2.167699
0.549000, 4.241150, 2.167699
0.549000, 5.811946, 6.157522
0.549000, 5.843362, 0.031416
0.549000, 5.843362, 6.251769
0.549000, 5.874778, 0.031416
0.549000, 5.874778, 0.062832
0.549000, 5.906194, 0.062832
0.549000, 5.906194, 0.094248
0.549000, 5.906194, 0.125664
0.549000, 5.937610, 0.125664
0.549000, 5.937610, 0.157080
0.549000, 5.969026, 0.157080
0.549000, 5.969026, 0.188496
0.549000, 6.000442, 0.188496
0.549000, 6.000442, 0.219911
0.549000, 6.031858, 0.219911
0.549000, 6.031858, 0.251327
0.549000, 6.063274, 0.251327
0.549000, 6.063274, 0.282743
0.549000, 6.094690, 0.282743
0.549000, 6.094690, 0.314159
0.549000, 6.126106, 0.314159
0.549000, 6.126106, 0.345575
0.549000, 6.157522, 0.345575
0.549000, 6.157522, 5.811946
0.549000, 6.188938, 0.345575
0.549000, 6.188938, 0.376991
0.549000, 6.220353, 0.376991
0.549000, 6.220353, 0.408407
0.549000, 6.251769, 0.408407
0.549000, 6.251769, 5.843362
0.549000, 6.283185, 0.408407
0.549000, 6.283185, 3.141593
0.550000, 0.031416, 5.843362
0.550000, 0.031416, 5.874778
0.550000, 0.062832, 5.874778
0.550000, 0.094248, 0.471239
0.550000, 0.094248, 5.906194
0.550000, 0.125664, 5.906194
0.550000, 0.125664, 5.937610
0.550000, 0.157080, 5.937610
0.550000, 0.157080, 5.969026
0.550000, 0.188496, 5.969026
0.550000, 0.188496, 6.000442
0.550000, 0.219911, 6.000442
0.550000, 0.219911, 6.031858
0.550000, 0.251327, 6.031858
0.550000, 0.251327, 6.063274
0.550000, 0.282743, 6.063274
0.550000, 0.282743, 6.094690
0.550000, 0.314159, 6.094690
0.550000, 0.314159, 6.126106
0.550000, 0.345575, 6.126106
0.550000, 0.345575, 6.157522
0.550000, 0.376991, 6.188938
0.550000, 0.376991, 6.220353
0.550000, 0.408407, 6.220353
0.550000, 0.408407, 6.251769
0.550000, 0.408407, 6.283185
0.550000, 0.471239, 0.094248
0.550000, 2.167699, 4.209734
0.550000, 2.167699, 4.241150
0.550000, 3.141593, 6.283185
0.550000, 4.209734, 2.167699
0.550000, 4.241150, 2.167699
0.550000, 5.843362, 0.031416
0.550000, 5.843362, 6.251769
0.550000, 5.874778, 0.031416
0.550000, 5.874778, 0.062832
0.550000, 5.906194, 0.094248
0.550000, 5.906194, 0.125664
0.550000, 5.937610, 0.125664
0.550000, 5.937610, 0.157080
0.550000, 5.969026, 0.157080
0.550000, 5.969026, 0.188496
0.550000, 6.000442, 0.188496
0.550000, 6.000442, 0.219911
0.550000, 6.031858, 0.219911
0.550000, 6.031858, 0.251327
0.550000, 6.063274, 0.251327
0.550000, 6.063274, 0.282743
0.550000, 6.094690, 0.282743
0.550000, 6.094690, 0.314159
0.550000, 6.126106, 0.314159
0.550000, 6.126106, 0.345575
0.550000, 6.157522, 0.345575
0.550000, 6.188938, 0.376991
0.550000, 6.220353, 0.376991
0.550000, 6.220353, 0.408407
0.550000, 6.251769, 0.408407
0.550000, 6.251769, 5.843362
0.550000, 6.283185, 0.408407
0.550000, 6.283185, 3.141593
0.551000, 0.031416, 5.843362
0.551000, 0.031416, 5.874778
0.551000, 0.062832, 0.471239
0.551000, 0.062832, 5.874778
0.551000, 0.094248, 5.874778
0.551000, 0.094248, 5.906194
0.551000, 0.125664, 5.906194
0.551000, 0.125664, 5.937610
0.551000, 0.157080, 5.937610
0.551000, 0.157080, 5.969026
0.551000, 0.188496, 5.969026
0.551000, 0.219911, 0.502655
0.551000, 0.219911, 6.000442
0.551000, 0.251327, 6.000442
0.551000, 0.251327, 6.031858
0.551000, 0.282743, 6.063274
0.551000, 0.282743, 6.094690
0.551000, 0.314159, 6.094690
0.551000, 0.314159, 6.126106
0.551000, 0.345575, 6.126106
0.551000, 0.345575, 6.157522
0.551000, 0.376991, 6.157522
0.551000, 0.376991, 6.188938
0.551000, 0.376991, 6.220353
0.551000, 0.408407, 6.220353
0.551000, 0.408407, 6.251769
0.551000, 0.408407, 6.283185
0.551000, 0.439823, 6.283185
0.551000, 0.471239, 0.062832
0.551000, 0.502655, 0.219911
0.551000, 2.167699, 4.209734
0.551000, 2.167699, 4.241150
0.551000, 3.141593, 6.283185
0.551000, 4.209734, 2.167699
0.551000, 4.241150, 2.167699
0.551000, 5.811946, 6.188938
0.551000, 5.843362, 0.031416
0.551000, 5.874778, 0.031416
0.551000, 5.874778, 0.062832
0.551000, 5.874778, 0.094248
0.551000, 5.906194, 0.094248
0.551000, 5.906194, 0.125664
0.551000, 5.937610, 0.125664
0.551000, 5.937610, 0.157080
0.551000, 5.969026, 0.157080
0.551000, 5.969026, 0.188496
0.551000, 6.000442, 0.219911
0.551000, 6.000442, 0.251327
0.551000, 6.031858, 0.251327
0.551000, 6.063274, 0.282743
0.551000, 6.094690, 0.282743
0.551000, 6.094690, 0.314159
0.551000, 6.126106, 0.314159
0.551000, 6.126106, 0.345575
0.551000, 6.157522, 0.345575
0.551000, 6.157522, 0.376991
0.551000, 6.188938, 0.376991
0.551000, 6.188938, 5.811946
0.551000, 6.220353, 0.376991
0.551000, 6.220353, 0.408407
0.551000, 6.251769, 0.408407
0.551000, 6.283185, 0.408407
0.551000, 6.283185, 0.439823
0.551000, 6.283185, 3.141593
0.552000, 0.031416, 5.843362
0.552000, 0.062832, 0.471239
0.552000, 0.062832, 5.874778
0.552000, 0.094248, 5.874778
0.552000, 0.094248, 5.906194
0.552000, 0.125664, 5.906194
0.552000, 0.125664, 5.937610
0.552000, 0.157080, 5.937610
0.552000, 0.188496, 0.502655
0.552000, 0.188496, 5.969026
0.552000, 0.219911, 5.969026
0.552000, 0.219911, 6.000442
0.552000, 0.251327, 6.000442
0.552000, 0.251327, 6.031858
0.552000, 0.282743, 6.031858
0.552000, 0.282743, 6.063274
0.552000, 0.314159, 6.094690
0.552000, 0.314159, 6.126106
0.552000, 0.345575, 6.126106
0.552000, 0.345575, 6.157522
0.552000, 0.376991, 6.157522
0.552000, 0.376991, 6.188938
0.552000, 0.408407, 6.220353
0.552000, 0.408407, 6.251769
0.552000, 0.408407, 6.283185
0.552000, 0.439823, 6.283185
0.552000, 0.471239, 0.062832
0.552000, 0.502655, 0.188496
0.552000, 2.167699, 4.209734
0.552000, 2.167699, 4.241150
0.552000, 3.141593, 6.283185
0.552000, 4.209734, 2.167699
0.552000, 4.241150, 2.167699
0.552000, 5.843362, 0.031416
0.552000, 5.874778, 0.062832
0.552000, 5.874778, 0.094248
0.552000, 5.906194, 0.094248
0.552000, 5.906194, 0.125664
0.552000, 5.937610, 0.125664
0.552000, 5.937610, 0.157080
0.552000, 5.969026, 0.188496
0.552000, 5.969026, 0.219911
0.552000, 6.000442, 0.219911
0.552000, 6.000442, 0.251327
0.552000, 6.031858, 0.251327
0.552000, 6.031858, 0.282743
0.552000, 6.063274, 0.282743
0.552000, 6.094690, 0.314159
0.552000, 6.126106, 0.314159
0.552000, 6.126106, 0.345575
0.552000, 6.157522, 0.345575
0.552000, 6.157522, 0.376991
0.552000, 6.188938, 0.376991
0.552000, 6.220353, 0.408407
0.552000, 6.251769, 0.408407
0.552000, 6.283185, 0.408407
0.552000, 6.283185, 0.439823
0.552000, 6.283185, 3.141593
0.553000, 0.031416, 5.843362
0.553000, 0.062832, 0.471239
0.553000, 0.062832, 5.874778
0.553000, 0.094248, 5.874778
0.553000, 0.094248, 5.906194
0.553000, 0.125664, 5.906194
0.553000, 0.157080, 0.502655
0.553000, 0.157080, 5.937610
0.553000, 0.188496, 5.937610
0.553000, 0.188496, 5.969026
0.553000, 0.219911, 5.969026
0.553000, 0.219911, 6.000442
0.553000, 0.251327, 6.000442
0.553000, 0.251327, 6.031858
0.553000, 0.282743, 6.031858
0.553000, 0.282743, 6.063274
0.553000, 0.314159, 6.063274
0.553000, 0.314159, 6.094690
0.553000, 0.345575, 6.126106
0.553000, 0.345575, 6.157522
0.553000, 0.376991, 6.157522
0.553000, 0.376991, 6.188938
0.553000, 0.408407, 6.220353
0.553000, 0.408407, 6.251769
0.553000, 0.439823, 6.251769
0.553000, 0.439823, 6.283185
0.553000, 0.471239, 0.062832
0.553000, 0.502655, 0.157080
0.553000, 2.167699, 4.209734
0.553000, 2.167699, 4.241150
0.553000, 3.141593, 6.283185
0.553000, 4.209734, 2.167699
0.553000, 4.241150, 2.167699
0.553000, 5.843362, 0.031416
0.553000, 5.874778, 0.062832
0.553000, 5.874778, 0.094248
0.553000, 5.906194, 0.094248
0.553000, 5.906194, 0.125664
0.553000, 5.937610, 0.157080
0.553000, 5.937610, 0.188496
0.553000, 5.969026, 0.188496
0.553000, 5.969026, 0.219911
0.553000, 6.000442, 0.219911
0.553000, 6.000442, 0.251327
0.553000, 6.031858, 0.251327
0.553000, 6.031858, 0.282743
0.553000, 6.063274, 0.282743
0.553000, 6.063274, 0.314159
0.553000, 6.094690, 0.314159
0.553000, 6.126106, 0.345575
0.553000, 6.157522, 0.345575
0.553000, 6.157522, 0.376991
0.553000, 6.188938, 0.376991
0.553000, 6.220353, 0.408407
0.553000, 6.251769, 0.408407
0.553000, 6.251769, 0.439823
0.553000, 6.283185, 0.439823
0.553000, 6.283185, 3.141593
0.554000, 0.031416, 0.471239
0.554000, 0.031416, 5.843362
0.554000, 0.062832, 5.843362
0.554000, 0.062832, 5.874778
0.554000, 0.094248, 5.874778
0.554000, 0.094248, 5.906194
0.554000, 0.125664, 0.502655
0.554000, 0.125664, 5.906194
0.554000, 0.157080, 5.906194
0.554000, 0.157080, 5.937610
0.554000, 0.188496, 5.937610
0.554000, 0.188496, 5.969026
0.554000, 0.219911, 5.969026
0.554000, 0.219911, 6.000442
0.554000, 0.251327, 6.000442
0.554000, 0.251327, 6.031858
0.554000, 0.282743, 6.031858
0.554000, 0.282743, 6.063274
0.554000, 0.314159, 6.063274
0.554000, 0.314159, 6.094690
0.554000, 0.345575, 6.094690
0.554000, 0.345575, 6.126106
0.554000, 0.345575, 6.157522
0.554000, 0.376991, 6.157522
0.554000, 0.376991, 6.188938
0.554000, 0.408407, 6.188938
0.554000, 0.408407, 6.220353
0.554000, 0.408407, 6.251769
0.554000, 0.439823, 6.251769
0.554000, 0.439823, 6.283185
0.554000, 0.471239, 0.031416
