phi_12, phi_13
4.963716, 2.579248
4.966858, 2.384469
4.966858, 2.579248
4.966858, 2.582389
4.966858, 2.585531
4.970000, 2.381327
4.970000, 2.585531
4.970000, 2.588672
4.970000, 2.591814
4.973141, 2.378186
4.973141, 2.591814
4.973141, 2.594956
4.973141, 2.598097
4.976283, 2.375044
4.976283, 2.598097
4.976283, 2.601239
4.976283, 2.604380
4.979424, 2.371902
4.979424, 2.604380
4.979424, 2.607522
4.979424, 2.610663
4.982566, 2.368761
4.982566, 2.610663
4.982566, 2.613805
4.985708, 2.368761
4.985708, 2.613805
4.985708, 2.616947
4.985708, 2.620088
4.988849, 2.365619
4.988849, 2.620088
4.988849, 2.623230
4.988849, 2.626371
4.991991, 2.362478
4.991991, 2.626371
4.991991, 2.629513
4.995132, 2.362478
4.995132, 2.629513
4.995132, 2.632655
4.995132, 2.635796
4.998274, 2.359336
4.998274, 2.635796
4.998274, 2.638938
4.998274, 2.642079
5.001416, 2.356194
5.001416, 2.642079
5.001416, 2.645221
5.004557, 2.356194
5.004557, 2.645221
5.004557, 2.648363
5.004557, 2.651504
5.007699, 2.353053
5.007699, 2.651504
5.007699, 2.654646
5.010840, 2.353053
5.010840, 2.654646
5.010840, 2.657787
5.010840, 2.660929
5.013982, 2.349911
5.013982, 2.660929
5.013982, 2.664071
5.017123, 2.349911
5.017123, 2.664071
5.017123, 2.667212
5.017123, 2.670354
5.020265, 2.346770
5.020265, 2.670354
5.020265, 2.673495
5.023407, 2.346770
5.023407, 2.673495
5.023407, 2.676637
5.023407, 2.679779
5.026548, 2.343628
5.026548, 2.679779
5.026548, 2.682920
5.029690, 2.343628
5.029690, 2.682920
5.029690, 2.686062
5.029690, 2.689203
5.032831, 2.340487
5.032831, 2.689203
5.032831, 2.692345
5.035973, 2.340487
5.035973, 2.692345
5.035973, 2.695486
5.035973, 2.698628
5.039115, 2.337345
5.039115, 2.698628
5.039115, 2.701770
5.042256, 2.337345
5.042256, 2.701770
5.042256, 2.704911
5.045398, 2.337345
5.045398, 2.704911
5.045398, 2.708053
5.045398, 2.711194
5.048539, 2.334203
5.048539, 2.711194
5.048539, 2.714336
5.051681, 2.334203
5.051681, 2.714336
5.051681, 2.717478
5.054823, 2.334203
5.054823, 2.717478
5.054823, 2.720619
5.054823, 2.723761
5.057964, 2.331062
5.057964, 2.723761
5.057964, 2.726902
5.061106, 2.331062
5.061106, 2.726902
5.061106, 2.730044
5.064247, 2.331062
5.064247, 2.730044
5.064247, 2.733186
5.064247, 2.736327
5.067389, 2.327920
5.067389, 2.736327
5.067389, 2.739469
5.070531, 2.327920
5.070531, 2.739469
5.070531, 2.742610
5.073672, 2.327920
5.073672, 2.742610
5.073672, 2.745752
5.073672, 2.748894
5.076814, 2.324779
5.076814, 2.748894
5.076814, 2.752035
5.079955, 2.324779
5.079955, 2.752035
5.079955, 2.755177
5.083097, 2.324779
5.083097, 2.755177
5.083097, 2.758318
5.086239, 2.324779
5.086239, 2.758318
5.086239, 2.761460
5.086239, 2.764602
5.089380, 2.321637
5.089380, 2.764602
5.089380, 2.767743
5.092522, 2.321637
5.092522, 2.767743
5.092522, 2.770885
5.095663, 2.321637
5.095663, 2.770885
5.095663, 2.774026
5.098805, 2.321637
5.098805, 2.774026
5.098805, 2.777168
5.098805, 2.780309
5.101946, 2.318495
5.101946, 2.780309
5.101946, 2.783451
5.105088, 2.318495
5.105088, 2.783451
5.105088, 2.786593
5.108230, 2.318495
5.108230, 2.786593
5.108230, 2.789734
5.111371, 2.318495
5.111371, 2.789734
5.111371, 2.792876
5.111371, 2.796017
5.114513, 2.315354
5.114513, 2.796017
5.114513, 2.799159
5.117654, 2.315354
5.117654, 2.799159
5.117654, 2.802301
5.120796, 2.315354
5.120796, 2.802301
5.120796, 2.805442
5.123938, 2.315354
5.123938, 2.805442
5.123938, 2.808584
5.127079, 2.315354
5.127079, 2.808584
5.127079, 2.811725
5.127079, 2.814867
5.130221, 2.312212
5.130221, 2.814867
5.130221, 2.818009
5.133362, 2.312212
5.133362, 2.818009
5.133362, 2.821150
5.136504, 2.312212
5.136504, 2.821150
5.136504, 2.824292
5.139646, 2.312212
5.139646, 2.824292
5.139646, 2.827433
5.142787, 2.312212
5.142787, 2.827433
5.142787, 2.830575
5.142787, 2.833717
5.145929, 2.309071
5.145929, 2.833717
5.145929, 2.836858
5.149070, 2.309071
5.149070, 2.836858
5.149070, 2.840000
5.152212, 2.309071
5.152212, 2.840000
5.152212, 2.843141
5.155354, 2.309071
5.155354, 2.843141
5.155354, 2.846283
5.158495, 2.309071
5.158495, 2.846283
5.158495, 2.849425
5.161637, 2.309071
5.161637, 2.849425
5.161637, 2.852566
5.161637, 2.855708
5.164778, 2.305929
5.164778, 2.855708
5.164778, 2.858849
5.167920, 2.305929
5.167920, 2.858849
5.167920, 2.861991
5.171062, 2.305929
5.171062, 2.861991
5.171062, 2.865133
5.174203, 2.305929
5.174203, 2.865133
5.174203, 2.868274
5.177345, 2.305929
5.177345, 2.868274
5.177345, 2.871416
5.180486, 2.305929
5.180486, 2.871416
5.180486, 2.874557
5.183628, 2.305929
5.183628, 2.874557
5.183628, 2.877699
5.183628, 2.880840
5.186769, 2.302787
5.186769, 2.880840
5.186769, 2.883982
5.189911, 2.302787
5.189911, 2.883982
5.189911, 2.887124
5.193053, 2.302787
5.193053, 2.887124
5.193053, 2.890265
5.196194, 2.302787
5.196194, 2.890265
5.196194, 2.893407
5.199336, 2.302787
5.199336, 2.893407
5.199336, 2.896548
5.202477, 2.302787
5.202477, 2.896548
5.202477, 2.899690
5.205619, 2.302787
5.205619, 2.899690
5.205619, 2.902832
5.208761, 2.302787
5.208761, 2.902832
5.208761, 2.905973
5.211902, 2.302787
5.211902, 2.905973
5.211902, 2.909115
5.215044, 2.302787
5.215044, 2.909115
5.215044, 2.912256
5.215044, 2.915398
5.218185, 2.299646
5.218185, 2.915398
5.218185, 2.918540
5.221327, 2.299646
5.221327, 2.918540
5.221327, 2.921681
5.224469, 2.299646
5.224469, 2.921681
5.224469, 2.924823
5.227610, 2.299646
5.227610, 2.924823
5.227610, 2.927964
5.230752, 2.299646
5.230752, 2.927964
5.230752, 2.931106
5.233893, 2.299646
5.233893, 2.931106
5.233893, 2.934248
5.237035, 2.299646
5.237035, 2.934248
5.237035, 2.937389
5.240177, 2.299646
5.240177, 2.937389
5.240177, 2.940531
5.243318, 2.299646
5.243318, 2.940531
5.243318, 2.943672
5.246460, 2.299646
5.246460, 2.943672
5.246460, 2.946814
5.249601, 2.299646
5.249601, 2.946814
5.249601, 2.949956
5.252743, 2.299646
5.252743, 2.949956
5.252743, 2.953097
5.252743, 2.956239
5.255885, 2.296504
5.255885, 2.956239
5.255885, 2.959380
5.259026, 2.296504
5.259026, 2.959380
5.259026, 2.962522
5.262168, 2.296504
5.262168, 2.962522
5.262168, 2.965663
5.265309, 2.296504
5.265309, 2.965663
5.265309, 2.968805
5.268451, 2.296504
5.268451, 2.968805
5.268451, 2.971947
5.271592, 2.296504
5.271592, 2.971947
5.271592, 2.975088
5.274734, 2.296504
5.274734, 2.975088
5.274734, 2.978230
5.277876, 2.296504
5.277876, 2.978230
5.277876, 2.981371
5.281017, 2.296504
5.281017, 2.981371
5.281017, 2.984513
5.284159, 2.296504
5.284159, 2.984513
5.284159, 2.987655
5.287300, 2.296504
5.287300, 2.987655
5.287300, 2.990796
5.290442, 2.296504
5.290442, 2.990796
5.290442, 2.993938
5.293584, 2.296504
5.293584, 2.993938
5.293584, 2.997079
5.296725, 2.296504
5.296725, 2.997079
5.296725, 3.000221
5.299867, 2.296504
5.299867, 3.000221
5.299867, 3.003363
5.303008, 2.296504
5.303008, 3.003363
5.303008, 3.006504
5.306150, 2.296504
5.306150, 3.006504
5.306150, 3.009646
5.309292, 2.296504
5.309292, 3.009646
5.309292, 3.012787
5.312433, 2.296504
5.312433, 3.012787
5.312433, 3.015929
5.315575, 2.296504
5.315575, 3.015929
5.315575, 3.019071
5.318716, 2.296504
5.318716, 3.019071
5.318716, 3.022212
5.321858, 2.296504
5.321858, 3.022212
5.321858, 3.025354
5.325000, 2.296504
5.325000, 3.025354
5.325000, 3.028495
5.328141, 2.296504
5.328141, 3.028495
5.328141, 3.031637
5.331283, 2.296504
5.331283, 3.031637
5.331283, 3.034779
5.334424, 2.296504
5.334424, 3.034779
5.334424, 3.037920
5.337566, 2.296504
5.337566, 3.037920
5.337566, 3.041062
5.340708, 2.296504
5.340708, 3.041062
5.340708, 3.044203
5.343849, 2.296504
5.343849, 3.044203
5.343849, 3.047345
5.346991, 2.296504
5.346991, 3.047345
5.346991, 3.050486
5.350132, 2.296504
5.350132, 3.050486
5.350132, 3.053628
5.353274, 2.296504
5.353274, 3.053628
5.353274, 3.056770
5.356415, 2.296504
5.356415, 3.056770
5.356415, 3.059911
5.359557, 2.296504
5.359557, 3.059911
5.359557, 3.063053
5.362699, 2.296504
5.362699, 3.063053
5.362699, 3.066194
5.365840, 2.296504
5.365840, 3.066194
5.365840, 3.069336
5.368982, 2.296504
5.368982, 3.069336
5.368982, 3.072478
5.372123, 2.296504
5.372123, 3.072478
5.372123, 3.075619
5.375265, 2.296504
5.375265, 3.075619
5.375265, 3.078761
5.378407, 2.296504
5.378407, 3.078761
5.378407, 3.081902
5.381548, 2.296504
5.381548, 3.081902
5.381548, 3.085044
5.384690, 2.296504
5.384690, 3.085044
5.384690, 3.088186
5.387831, 2.296504
5.387831, 3.088186
5.387831, 3.091327
5.390973, 2.296504
5.390973, 3.091327
5.390973, 3.094469
5.394115, 2.296504
5.394115, 3.094469
5.394115, 3.097610
5.397256, 2.296504
5.397256, 3.097610
5.397256, 3.100752
5.400398, 2.296504
5.400398, 3.100752
5.400398, 3.103894
5.403539, 2.296504
5.403539, 3.103894
5.403539, 3.107035
5.406681, 2.296504
5.406681, 3.107035
5.406681, 3.110177
5.409823, 2.296504
5.409823, 3.110177
5.409823, 3.113318
5.412964, 2.296504
5.412964, 3.113318
5.412964, 3.116460
5.416106, 2.296504
5.416106, 3.116460
5.416106, 3.119602
5.419247, 2.296504
5.419247, 3.119602
5.419247, 3.122743
5.422389, 2.296504
5.422389, 3.122743
5.422389, 3.125885
5.425531, 2.296504
5.425531, 2.299646
5.425531, 3.125885
5.428672, 2.299646
5.428672, 3.125885
5.428672, 3.129026
5.431814, 2.299646
5.431814, 3.129026
5.431814, 3.132168
5.434955, 2.299646
5.434955, 3.132168
5.434955, 3.135309
5.438097, 2.299646
5.438097, 3.135309
5.438097, 3.138451
5.441238, 2.299646
5.441238, 3.138451
5.441238, 3.141593
5.444380, 2.299646
5.444380, 3.141593
5.444380, 3.144734
5.447522, 2.299646
5.447522, 3.144734
5.447522, 3.147876
5.450663, 2.299646
5.450663, 3.147876
5.450663, 3.151017
5.453805, 2.299646
5.453805, 3.151017
5.453805, 3.154159
5.456946, 2.299646
5.456946, 3.154159
5.456946, 3.157301
5.460088, 2.299646
5.460088, 3.157301
5.460088, 3.160442
5.463230, 2.299646
5.463230, 3.160442
5.463230, 3.163584
5.466371, 2.299646
5.466371, 3.163584
5.466371, 3.166725
5.469513, 2.299646
5.469513, 3.166725
5.469513, 3.169867
5.472654, 2.299646
5.472654, 2.302787
5.472654, 3.169867
5.475796, 2.302787
5.475796, 3.169867
5.475796, 3.173009
5.478938, 2.302787
5.478938, 3.173009
5.478938, 3.176150
5.482079, 2.302787
5.482079, 3.176150
5.482079, 3.179292
5.485221, 2.302787
5.485221, 3.179292
5.485221, 3.182433
5.488362, 2.302787
5.488362, 3.182433
5.488362, 3.185575
5.491504, 2.302787
5.491504, 3.185575
5.491504, 3.188717
5.494646, 2.302787
5.494646, 3.188717
5.494646, 3.191858
5.497787, 2.302787
5.497787, 3.191858
5.497787, 3.195000
5.500929, 2.302787
5.500929, 3.195000
5.500929, 3.198141
5.504070, 2.302787
5.504070, 3.198141
5.504070, 3.201283
5.507212, 2.302787
5.507212, 2.305929
5.507212, 3.201283
5.510354, 2.305929
5.510354, 3.201283
5.510354, 3.204425
5.513495, 2.305929
5.513495, 3.204425
5.513495, 3.207566
5.516637, 2.305929
5.516637, 3.207566
5.516637, 3.210708
5.519778, 2.305929
5.519778, 3.210708
5.519778, 3.213849
5.522920, 2.305929
5.522920, 3.213849
5.522920, 3.216991
5.526061, 2.305929
5.526061, 3.216991
5.526061, 3.220132
5.529203, 2.305929
5.529203, 3.220132
5.529203, 3.223274
5.532345, 2.305929
5.532345, 3.223274
5.532345, 3.226416
5.535486, 2.305929
5.535486, 2.309071
5.535486, 3.226416
5.538628, 2.309071
5.538628, 3.226416
5.538628, 3.229557
5.541769, 2.309071
5.541769, 3.229557
5.541769, 3.232699
5.544911, 2.309071
5.544911, 3.232699
5.544911, 3.235840
5.548053, 2.309071
5.548053, 3.235840
5.548053, 3.238982
5.551194, 2.309071
5.551194, 3.238982
5.551194, 3.242124
5.554336, 2.309071
5.554336, 3.242124
5.554336, 3.245265
5.557477, 2.309071
5.557477, 3.245265
5.557477, 3.248407
5.560619, 2.309071
5.560619, 3.248407
5.560619, 3.251548
5.563761, 2.309071
5.563761, 2.312212
5.563761, 3.251548
5.566902, 2.312212
5.566902, 3.251548
5.566902, 3.254690
5.570044, 2.312212
5.570044, 3.254690
5.570044, 3.257832
5.573185, 2.312212
5.573185, 3.257832
5.573185, 3.260973
5.576327, 2.312212
5.576327, 3.260973
5.576327, 3.264115
5.579469, 2.312212
5.579469, 3.264115
5.579469, 3.267256
5.582610, 2.312212
5.582610, 3.267256
5.582610, 3.270398
5.585752, 2.312212
5.585752, 2.315354
5.585752, 3.270398
5.588893, 2.315354
5.588893, 3.270398
5.588893, 3.273540
5.592035, 2.315354
5.592035, 3.273540
5.592035, 3.276681
5.595177, 2.315354
5.595177, 3.276681
5.595177, 3.279823
5.598318, 2.315354
5.598318, 3.279823
5.598318, 3.282964
5.601460, 2.315354
5.601460, 3.282964
5.601460, 3.286106
5.604601, 2.315354
5.604601, 3.286106
5.604601, 3.289248
5.607743, 2.315354
5.607743, 2.318495
5.607743, 3.289248
5.610884, 2.318495
5.610884, 3.289248
5.610884, 3.292389
5.614026, 2.318495
5.614026, 3.292389
5.614026, 3.295531
5.617168, 2.318495
5.617168, 3.295531
5.617168, 3.298672
5.620309, 2.318495
5.620309, 3.298672
5.620309, 3.301814
5.623451, 2.318495
5.623451, 3.301814
5.623451, 3.304955
5.626592, 2.318495
5.626592, 2.321637
5.626592, 3.304955
5.629734, 2.321637
5.629734, 3.304955
5.629734, 3.308097
5.632876, 2.321637
5.632876, 3.308097
5.632876, 3.311239
5.636017, 2.321637
5.636017, 3.311239
5.636017, 3.314380
5.639159, 2.321637
5.639159, 3.314380
5.639159, 3.317522
5.642300, 2.321637
5.642300, 3.317522
5.642300, 3.320663
5.645442, 2.321637
5.645442, 2.324779
5.645442, 3.320663
5.648584, 2.324779
5.648584, 3.320663
5.648584, 3.323805
5.651725, 2.324779
5.651725, 3.323805
5.651725, 3.326947
5.654867, 2.324779
5.654867, 3.326947
5.654867, 3.330088
5.658008, 2.324779
5.658008, 3.330088
5.658008, 3.333230
5.661150, 2.324779
5.661150, 3.333230
5.661150, 3.336371
5.664292, 2.324779
5.664292, 2.327920
5.664292, 3.336371
5.667433, 2.327920
5.667433, 3.336371
5.667433, 3.339513
5.670575, 2.327920
5.670575, 3.339513
5.670575, 3.342655
5.673716, 2.327920
5.673716, 3.342655
5.673716, 3.345796
5.676858, 2.327920
5.676858, 3.345796
5.676858, 3.348938
5.680000, 2.327920
5.680000, 2.331062
5.680000, 3.348938
5.683141, 2.331062
5.683141, 3.348938
5.683141, 3.352079
5.686283, 2.331062
5.686283, 3.352079
5.686283, 3.355221
5.689424, 2.331062
5.689424, 3.355221
5.689424, 3.358363
5.692566, 2.331062
5.692566, 3.358363
5.692566, 3.361504
5.695707, 2.331062
5.695707, 2.334203
5.695707, 3.361504
5.698849, 2.334203
5.698849, 3.361504
5.698849, 3.364646
5.701991, 2.334203
5.701991, 3.364646
5.701991, 3.367787
5.705132, 2.334203
5.705132, 3.367787
5.705132, 3.370929
5.708274, 2.334203
5.708274, 3.370929
5.708274, 3.374071
5.711415, 2.334203
5.711415, 2.337345
5.711415, 3.374071
5.714557, 2.337345
5.714557, 3.374071
5.714557, 3.377212
5.717699, 2.337345
5.717699, 3.377212
5.717699, 3.380354
5.720840, 2.337345
5.720840, 3.380354
5.720840, 3.383495
5.723982, 2.337345
5.723982, 3.383495
5.723982, 3.386637
5.727123, 2.337345
5.727123, 2.340487
5.727123, 3.386637
5.730265, 2.340487
5.730265, 3.386637
5.730265, 3.389778
5.733407, 2.340487
5.733407, 3.389778
5.733407, 3.392920
5.736548, 2.340487
5.736548, 3.392920
5.736548, 3.396062
5.739690, 2.340487
5.739690, 3.396062
5.739690, 3.399203
5.742831, 2.340487
5.742831, 2.343628
5.742831, 3.399203
5.745973, 2.343628
5.745973, 3.399203
5.745973, 3.402345
5.749115, 2.343628
5.749115, 3.402345
5.749115, 3.405486
5.752256, 2.343628
5.752256, 3.405486
5.752256, 3.408628
5.755398, 2.343628
5.755398, 2.346770
5.755398, 3.408628
5.758539, 2.346770
5.758539, 3.408628
5.758539, 3.411770
5.761681, 2.346770
5.761681, 3.411770
5.761681, 3.414911
5.764823, 2.346770
5.764823, 3.414911
5.764823, 3.418053
5.767964, 2.346770
5.767964, 3.418053
5.767964, 3.421194
5.771106, 2.346770
5.771106, 2.349911
5.771106, 3.421194
5.774247, 2.349911
5.774247, 3.421194
5.774247, 3.424336
5.777389, 2.349911
5.777389, 3.424336
5.777389, 3.427478
5.780530, 2.349911
5.780530, 3.427478
5.780530, 3.430619
5.783672, 2.349911
5.783672, 2.353053
5.783672, 3.430619
5.786814, 2.353053
5.786814, 3.430619
5.786814, 3.433761
5.789955, 2.353053
5.789955, 3.433761
5.789955, 3.436902
5.793097, 2.353053
5.793097, 3.436902
5.793097, 3.440044
5.796238, 2.353053
5.796238, 2.356194
5.796238, 3.440044
5.799380, 2.356194
5.799380, 3.440044
5.799380, 3.443186
5.802522, 2.356194
5.802522, 3.443186
5.802522, 3.446327
5.805663, 2.356194
5.805663, 3.446327
5.805663, 3.449469
5.808805, 2.356194
5.808805, 2.359336
5.808805, 3.449469
5.811946, 2.359336
5.811946, 3.449469
5.811946, 3.452610
5.815088, 2.359336
5.815088, 3.452610
5.815088, 3.455752
5.818230, 2.359336
5.818230, 3.455752
5.818230, 3.458894
5.821371, 2.359336
5.821371, 2.362478
5.821371, 3.458894
5.824513, 2.362478
5.824513, 3.458894
5.824513, 3.462035
5.827654, 2.362478
5.827654, 3.462035
5.827654, 3.465177
5.830796, 2.362478
5.830796, 3.465177
5.830796, 3.468318
5.833938, 2.362478
5.833938, 2.365619
5.833938, 3.468318
5.837079, 2.365619
5.837079, 3.468318
5.837079, 3.471460
5.840221, 2.365619
5.840221, 3.471460
5.840221, 3.474601
5.843362, 2.365619
5.843362, 2.368761
5.843362, 3.474601
5.846504, 2.368761
5.846504, 3.474601
5.846504, 3.477743
5.849646, 2.368761
5.849646, 3.477743
5.849646, 3.480885
5.852787, 2.368761
5.852787, 3.480885
5.852787, 3.484026
5.855929, 2.368761
5.855929, 2.371902
5.855929, 3.484026
5.859070, 2.371902
5.859070, 3.484026
5.859070, 3.487168
5.862212, 2.371902
5.862212, 3.487168
5.862212, 3.490309
5.865353, 2.371902
5.865353, 3.490309
5.865353, 3.493451
5.868495, 2.371902
5.868495, 2.375044
5.868495, 3.493451
5.871637, 2.375044
5.871637, 3.493451
5.871637, 3.496593
5.874778, 2.375044
5.874778, 3.496593
5.874778, 3.499734
5.877920, 2.375044
5.877920, 2.378186
5.877920, 3.499734
5.881061, 2.378186
5.881061, 3.499734
5.881061, 3.502876
5.884203, 2.378186
5.884203, 3.502876
5.884203, 3.506017
5.887345, 2.378186
5.887345, 2.381327
5.887345, 3.506017
5.890486, 2.381327
5.890486, 3.506017
5.890486, 3.509159
5.893628, 2.381327
5.893628, 3.509159
5.893628, 3.512301
5.896769, 2.381327
5.896769, 3.512301
5.896769, 3.515442
5.899911, 2.381327
5.899911, 2.384469
5.899911, 3.515442
5.903053, 2.384469
5.903053, 3.515442
5.903053, 3.518584
5.906194, 2.384469
5.906194, 3.518584
5.906194, 3.521725
5.909336, 2.384469
5.909336, 2.387610
5.909336, 3.521725
5.912477, 2.387610
5.912477, 3.521725
5.912477, 3.524867
5.915619, 2.387610
5.915619, 3.524867
5.915619, 3.528009
5.918761, 2.387610
5.918761, 2.390752
5.918761, 3.528009
5.921902, 2.390752
5.921902, 3.528009
5.921902, 3.531150
5.925044, 2.390752
5.925044, 3.531150
5.925044, 3.534292
5.928185, 2.390752
5.928185, 3.534292
5.928185, 3.537433
5.931327, 2.390752
5.931327, 2.393894
5.931327, 3.537433
5.934469, 2.393894
5.934469, 3.537433
5.934469, 3.540575
5.937610, 2.393894
5.937610, 3.540575
5.937610, 3.543717
5.940752, 2.393894
5.940752, 2.397035
5.940752, 3.543717
5.943893, 2.397035
5.943893, 3.543717
5.943893, 3.546858
5.947035, 2.397035
5.947035, 3.546858
5.947035, 3.550000
5.950176, 2.397035
5.950176, 2.400177
5.950176, 3.550000
5.953318, 2.400177
5.953318, 3.550000
5.953318, 3.553141
5.956460, 2.400177
5.956460, 3.553141
5.956460, 3.556283
5.959601, 2.400177
5.959601, 2.403318
5.959601, 3.556283
5.962743, 2.403318
5.962743, 3.556283
5.962743, 3.559424
5.965884, 2.403318
5.965884, 3.559424
5.965884, 3.562566
5.969026, 2.403318
5.969026, 2.406460
5.969026, 3.562566
5.972168, 2.406460
5.972168, 3.562566
5.972168, 3.565708
5.975309, 2.406460
5.975309, 3.565708
5.975309, 3.568849
5.978451, 2.406460
5.978451, 2.409602
5.978451, 3.568849
5.981592, 2.409602
5.981592, 3.568849
5.981592, 3.571991
5.984734, 2.409602
5.984734, 3.571991
5.984734, 3.575132
5.987876, 2.409602
5.987876, 2.412743
5.987876, 3.575132
5.991017, 2.412743
5.991017, 3.575132
5.991017, 3.578274
5.994159, 2.412743
5.994159, 3.578274
5.994159, 3.581416
5.997300, 2.412743
5.997300, 2.415885
5.997300, 3.581416
6.000442, 2.415885
6.000442, 3.581416
6.000442, 3.584557
6.003584, 2.415885
6.003584, 2.419026
6.003584, 3.584557
6.006725, 2.419026
6.006725, 3.584557
6.006725, 3.587699
6.009867, 2.419026
6.009867, 3.587699
6.009867, 3.590840
6.013008, 2.419026
6.013008, 2.422168
6.013008, 3.590840
6.016150, 2.422168
6.016150, 3.590840
6.016150, 3.593982
6.019292, 2.422168
6.019292, 3.593982
6.019292, 3.597124
6.022433, 2.422168
6.022433, 2.425310
6.022433, 3.597124
6.025575, 2.425310
6.025575, 3.597124
6.025575, 3.600265
6.028716, 2.425310
6.028716, 3.600265
6.028716, 3.603407
6.031858, 2.425310
6.031858, 2.428451
6.031858, 3.603407
6.034999, 2.428451
6.034999, 3.603407
6.034999, 3.606548
6.038141, 2.428451
6.038141, 2.431593
6.038141, 3.606548
6.041283, 2.431593
6.041283, 3.606548
6.041283, 3.609690
6.044424, 2.431593
6.044424, 3.609690
6.044424, 3.612832
6.047566, 2.431593
6.047566, 2.434734
6.047566, 3.612832
6.050707, 2.434734
6.050707, 3.612832
6.050707, 3.615973
6.053849, 2.434734
6.053849, 3.615973
6.053849, 3.619115
6.056991, 2.434734
6.056991, 2.437876
6.056991, 3.619115
6.060132, 2.437876
6.060132, 3.619115
6.060132, 3.622256
6.063274, 2.437876
6.063274, 2.441017
6.063274, 3.622256
6.066415, 2.441017
6.066415, 3.622256
6.066415, 3.625398
6.069557, 2.441017
6.069557, 3.625398
6.069557, 3.628540
6.072699, 2.441017
6.072699, 2.444159
6.072699, 3.628540
6.075840, 2.444159
6.075840, 3.628540
6.075840, 3.631681
6.078982, 2.444159
6.078982, 2.447301
6.078982, 3.631681
6.082123, 2.447301
6.082123, 3.631681
6.082123, 3.634823
6.085265, 2.447301
6.085265, 3.634823
6.085265, 3.637964
6.088407, 2.447301
6.088407, 2.450442
6.088407, 3.637964
6.091548, 2.450442
6.091548, 3.637964
6.091548, 3.641106
6.094690, 2.450442
6.094690, 2.453584
6.094690, 3.641106
6.097831, 2.453584
6.097831, 3.641106
6.097831, 3.644247
6.100973, 2.453584
6.100973, 3.644247
6.100973, 3.647389
6.104115, 2.453584
6.104115, 2.456725
6.104115, 3.647389
6.107256, 2.456725
6.107256, 3.647389
6.107256, 3.650531
6.110398, 2.456725
6.110398, 2.459867
6.110398, 3.650531
6.113539, 2.459867
6.113539, 3.650531
6.113539, 3.653672
6.116681, 2.459867
6.116681, 3.653672
6.116681, 3.656814
6.119822, 2.459867
6.119822, 2.463009
6.119822, 3.656814
6.122964, 2.463009
6.122964, 3.656814
6.122964, 3.659955
6.126106, 2.463009
6.126106, 2.466150
6.126106, 3.659955
6.129247, 2.466150
6.129247, 3.659955
6.129247, 3.663097
6.132389, 2.466150
6.132389, 3.663097
6.132389, 3.666239
6.135530, 2.466150
6.135530, 2.469292
6.135530, 3.666239
6.138672, 2.469292
6.138672, 3.666239
6.138672, 3.669380
6.141814, 2.469292
6.141814, 2.472433
6.141814, 3.669380
6.144955, 2.472433
6.144955, 3.669380
6.144955, 3.672522
6.148097, 2.472433
6.148097, 2.475575
6.148097, 3.672522
6.151238, 2.475575
6.151238, 3.672522
6.151238, 3.675663
6.154380, 2.475575
6.154380, 3.675663
6.154380, 3.678805
6.157522, 2.475575
6.157522, 2.478717
6.157522, 3.678805
6.160663, 2.478717
6.160663, 3.678805
6.160663, 3.681947
6.163805, 2.478717
6.163805, 2.481858
6.163805, 3.681947
6.166946, 2.481858
6.166946, 3.681947
6.166946, 3.685088
6.170088, 2.481858
6.170088, 2.485000
6.170088, 3.685088
6.173230, 2.485000
6.173230, 3.685088
6.173230, 3.688230
6.176371, 2.485000
6.176371, 2.488141
6.176371, 3.688230
6.179513, 2.488141
6.179513, 3.688230
6.179513, 3.691371
6.182654, 2.488141
6.182654, 3.691371
6.182654, 3.694513
6.185796, 2.488141
6.185796, 2.491283
6.185796, 3.694513
6.188938, 2.491283
6.188938, 3.694513
6.188938, 3.697655
6.192079, 2.491283
6.192079, 2.494425
6.192079, 3.697655
6.195221, 2.494425
6.195221, 3.697655
6.195221, 3.700796
6.198362, 2.494425
6.198362, 2.497566
6.198362, 3.700796
6.201504, 2.497566
6.201504, 3.700796
6.201504, 3.703938
6.204645, 2.497566
6.204645, 2.500708
6.204645, 3.703938
6.207787, 2.500708
6.207787, 3.703938
6.207787, 3.707079
6.210929, 2.500708
6.210929, 2.503849
6.210929, 3.707079
6.214070, 2.503849
6.214070, 3.707079
6.214070, 3.710221
6.217212, 2.503849
6.217212, 3.710221
6.217212, 3.713363
6.220353, 2.503849
6.220353, 2.506991
6.220353, 3.713363
6.223495, 2.506991
6.223495, 3.713363
6.223495, 3.716504
6.226637, 2.506991
6.226637, 2.510133
6.226637, 3.716504
6.229778, 2.510133
6.229778, 3.716504
6.229778, 3.719646
6.232920, 2.510133
6.232920, 2.513274
6.232920, 3.719646
6.236061, 2.513274
6.236061, 3.719646
6.236061, 3.722787
6.239203, 2.513274
6.239203, 2.516416
6.239203, 3.722787
6.242345, 2.516416
6.242345, 3.722787
6.242345, 3.725929
6.245486, 2.516416
6.245486, 2.519557
6.245486, 3.725929
6.248628, 2.519557
6.248628, 3.725929
6.248628, 3.729070
6.251769, 2.519557
6.251769, 2.522699
6.251769, 3.729070
6.254911, 2.522699
6.254911, 3.729070
6.254911, 3.732212
6.258053, 2.522699
6.258053, 2.525840
6.258053, 3.732212
6.261194, 2.525840
6.261194, 3.732212
6.261194, 3.735354
6.264336, 2.525840
6.264336, 2.528982
6.264336, 3.735354
